Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
double-stranded DNA binding (GO:0003690)	13/99	0.00298825933278832	0.133164306517379	0	0	2.61635395049314	15.2090335470616	ZBP1;DDX11;XRCC3;SAFB;YBX3;TERF2;RAD50;RAD51C;MSH2;SLTM;NTHL1;TDG;APEX1
poly-purine tract binding (GO:0070717)	5/20	0.00386575597926629	0.162134353718639	0	0	5.74885844748858	31.9383466074453	KHDRBS1;TIA1;DAZAP1;PABPC4;PABPC1
G-quadruplex DNA binding (GO:0051880)	3/7	0.00491316140847339	0.193460149852546	0	0	12.918869644485	68.6746139486316	RAD50;DDX11;LONP1
poly(A) binding (GO:0008143)	4/14	0.00584283765962284	0.193460149852546	0	0	6.89416058394161	35.4534876037157	KHDRBS1;TIA1;PABPC4;PABPC1
DNA-dependent ATPase activity (GO:0008094)	10/72	0.00584744274159854	0.193460149852546	0	0	2.78751109795798	14.3326875614895	RFC5;SMARCAL1;RAD50;RAD51C;MSH2;DDX11;XRCC3;GTF2H1;BPTF;SMARCA4
N-acetyltransferase activity (GO:0008080)	5/22	0.00599310332780054	0.193460149852546	0	0	5.07198495836691	25.9540871169361	NAA50;ATAT1;KAT2B;EP300;SAT2
Ras GTPase binding (GO:0017016)	19/184	0.00621979743050927	0.193460149852546	0	0	1.99571104196451	10.1382478966422	DENND1C;RABGAP1L;MAPKAP1;CLEC16A;TBC1D8;MYO5A;CIB1;RABGGTB;BICD1;YBX3;UNC13D;EHD1;TBCK;AKAP13;NUP50;TBC1D10C;PDE6D;RIN3;PICALM
ubiquitin binding (GO:0043130)	9/62	0.00652926609127448	0.193460149852546	0	0	2.93348667485257	14.7597230133054	USP25;WDR92;UBXN11;FAF1;DDI2;SPRTN;CXCR4;UCHL3;FBXO7
telomeric DNA binding (GO:0042162)	6/32	0.00722362417876397	0.193460149852546	0	0	3.98129658275911	19.6293786527168	UPF2;STN1;RAD50;APEX1;HNRNPD;TERF2
calcium-dependent protein kinase activity (GO:0010857)	3/8	0.00754134269347911	0.193460149852546	0	0	10.334548769371	50.5086089806034	PINK1;MAPKAPK3;CAMK4
peptide N-acetyltransferase activity (GO:0034212)	4/15	0.00762498243993254	0.193460149852546	0	0	6.26708692767087	30.5603542885765	NAA50;KAT2B;NAA35;EP300
cadherin binding (GO:0045296)	28/313	0.00794743116334727	0.193460149852546	0	0	1.70600942655145	8.24839611094128	RAB1A;TXNDC9;HSP90AB1;ASAP1;PCMT1;ARFIP1;SNX9;LRRFIP1;MB21D2;MARK2;TMPO;SH3GL1;VASP;CAST;SH3GLB2;PTPN1;SWAP70;ARMC7;RPL23A;CIP2A;EHD1;RPS26;RAB10;STK24;EEF1D;ESYT2;EIF4G2;PICALM
cyclin-dependent protein serine/threonine kinase activity (GO:0004693)	6/33	0.00842674308609461	0.193460149852546	0	0	3.83363802559415	18.3107775456657	CDK17;CDK8;CDK19;CDK11A;CDK13;CDK11B
phosphatidylinositol binding (GO:0035091)	12/100	0.00872528946938897	0.193460149852546	0	0	2.35778743315508	11.1795189860072	DENND1C;EEA1;ING2;SNX18;MCF2L;PITPNA;ITPR1;ITPR2;SNX9;ESYT2;PITPNC1;PICALM
protein-cysteine S-palmitoyltransferase activity (GO:0019706)	5/24	0.00883155539637854	0.193460149852546	0	0	4.53761115116558	21.4602876745027	ZDHHC20;ZDHHC8;ZDHHC17;ZDHHC2;ZDHHC4
kinase activator activity (GO:0019209)	5/24	0.00883155539637854	0.193460149852546	0	0	4.53761115116558	21.4602876745027	RPTOR;CAB39;WNK1;BCL10;MARK2
protein-cysteine S-acyltransferase activity (GO:0019707)	5/24	0.00883155539637854	0.193460149852546	0	0	4.53761115116558	21.4602876745027	ZDHHC20;ZDHHC8;ZDHHC17;ZDHHC2;ZDHHC4
poly(U) RNA binding (GO:0008266)	4/16	0.00973049678400926	0.193460149852546	0	0	5.74452554744526	26.6114590326023	KHDRBS1;DAZAP1;PABPC4;PABPC1
cyclin-dependent protein kinase activity (GO:0097472)	6/34	0.00976701470993961	0.193460149852546	0	0	3.69652650822669	17.1102764351478	CDK17;CDK8;CDK19;CDK11A;CDK13;CDK11B
protein kinase activator activity (GO:0030295)	8/55	0.00996098843363835	0.193460149852546	0	0	2.93866417270673	13.5445352441468	RPTOR;TCL1B;ETAA1;MAP2K2;CAB39;WNK1;CALM1;MARK2
transcription coactivator activity (GO:0003713)	26/291	0.0104169222963384	0.193460149852546	0	0	1.70236463933101	7.77014318647017	KDM5A;PHF2;CIITA;GTF2A2;MAML2;BCL10;BRCA1;DCAF6;RXRB;EP300;HTATIP2;DDX17;WWOX;RBM14;ACTN1;GLMP;RRP1B;GTF2F1;WDR77;SMARCA4;ASXL1;KAT2B;APEX1;CARM1;JMY;TCF3
metal ion transmembrane transporter activity (GO:0046873)	5/25	0.0105495100493912	0.193460149852546	0	0	4.31050228310502	19.6200091905983	SLC12A2;TRAPPC10;ITPR1;ITPR2;ZDHHC17
double-stranded telomeric DNA binding (GO:0003691)	3/9	0.0108533043395538	0.193460149852546	0	0	8.61166818596171	38.9530355409355	RAD50;APEX1;TERF2
GABA receptor binding (GO:0050811)	3/9	0.0108533043395538	0.193460149852546	0	0	8.61166818596171	38.9530355409355	GABARAPL1;TRAK1;GABARAP
armadillo repeat domain binding (GO:0070016)	3/9	0.0108533043395538	0.193460149852546	0	0	8.61166818596171	38.9530355409355	AXIN1;STRN;STRN4
endodeoxyribonuclease activity (GO:0004520)	6/35	0.0112522690355209	0.195679702983572	0	0	3.56887095757423	16.0141859359047	RAD50;DCLRE1C;RAD51C;APEX1;XRCC3;DNASE1
damaged DNA binding (GO:0003684)	7/46	0.012209208355767	0.197933912835205	0	0	3.09726229854318	13.6451898476862	DCLRE1C;MSH2;OGG1;TDG;APEX1;EP300;DDB2
Rab GTPase binding (GO:0017137)	14/130	0.0122752923209427	0.197933912835205	0	0	2.08750873182193	9.18538659821082	DENND1C;RABGAP1L;CLEC16A;TBC1D8;MYO5A;RABGGTB;BICD1;UNC13D;EHD1;TBCK;TBC1D10C;PDE6D;RIN3;PICALM
carboxy-lyase activity (GO:0016831)	5/26	0.0124825813219295	0.197933912835205	0	0	4.10502283105023	17.9940436966267	UXS1;ODC1;AMD1;MLYCD;PPCDC
protease binding (GO:0002020)	13/118	0.0129616614190032	0.197933912835205	0	0	2.14075436982521	9.30320342653748	SERPINA1;ITGA3;TWNK;TNFRSF10A;BCL10;CST7;BAG6;CST3;PINK1;SART3;BIN1;NLRP7;DVL3
phosphatidylinositol phosphate binding (GO:1901981)	10/81	0.0131716091721512	0.197933912835205	0	0	2.43300167980359	10.5341469018116	DENND1C;SNX3;SESTD1;ZFYVE19;MAPKAP1;SAP30L;NCF4;ARFIP1;WIPI2;ARAP1
beta-tubulin binding (GO:0048487)	5/27	0.0146418799378831	0.197933912835205	0	0	3.91822332918223	16.5500634956871	GABARAPL1;GABARAP;CCT5;ARL8A;ARL8B
phosphatidylinositol-5-phosphate binding (GO:0010314)	3/10	0.0148778755954734	0.197933912835205	0	0	7.38103919781221	31.0585274329363	SNX3;SESTD1;SAP30L
DNA N-glycosylase activity (GO:0019104)	3/10	0.0148778755954734	0.197933912835205	0	0	7.38103919781221	31.0585274329363	NTHL1;OGG1;TDG
arginine N-methyltransferase activity (GO:0016273)	3/10	0.0148778755954734	0.197933912835205	0	0	7.38103919781221	31.0585274329363	CARM1;FBXO11;WDR77
vinculin binding (GO:0017166)	3/10	0.0148778755954734	0.197933912835205	0	0	7.38103919781221	31.0585274329363	ACTN1;UTRN;SORBS3
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	8/59	0.0149753684977619	0.197933912835205	0	0	2.70760611937083	11.3755969833546	PREX1;AKAP13;TIAM1;ARHGEF12;PLEKHG2;MCF2L;ARHGEF7;SOS2
calcium-activated potassium channel activity (GO:0015269)	4/18	0.0149907872273507	0.197933912835205	0	0	4.92335766423358	20.6796749633386	KCNMB4;TMEM38B;KCNN4;MTMR6
NAD+ ADP-ribosyltransferase activity (GO:0003950)	4/18	0.0149907872273507	0.197933912835205	0	0	4.92335766423358	20.6796749633386	PARP6;TNKS;PARP14;PARP15
palmitoyltransferase activity (GO:0016409)	5/28	0.0170377404225574	0.220871071296063	0	0	3.74766726225928	15.261716725312	ZDHHC20;ZDHHC8;ZDHHC2;ZDHHC17;ZDHHC4
RNA methyltransferase activity (GO:0008173)	4/19	0.0181789812312303	0.223476096859779	0	0	4.5948905109489	18.4139742342284	TGS1;METTL3;NSUN6;MRM3
RNA polymerase binding (GO:0070063)	4/19	0.0181789812312303	0.223476096859779	0	0	4.5948905109489	18.4139742342284	SCAF8;BIN1;YTHDC2;BRCA1
ephrin receptor binding (GO:0046875)	4/19	0.0181789812312303	0.223476096859779	0	0	4.5948905109489	18.4139742342284	LYN;PTPN1;EFNA3;FYN
ubiquitin protein ligase activity (GO:0061630)	18/192	0.0192003061314997	0.232030818165412	0	0	1.79036267448531	7.07699759999385	MYLIP;CUL5;PPP1R11;UHRF2;AKTIP;CUL2;PELI2;RNF38;UBE4B;UBR2;RNF6;RNF5;HERC4;CDC34;RNF138;STUB1;RNF111;RNF166
calcium-dependent protein serine/threonine kinase activity (GO:0009931)	3/11	0.019632520996019	0.233299791169359	0	0	6.45806745670009	25.3838723395137	MAPKAPK3;CAMK4;PRKCA
mRNA binding (GO:0003729)	17/179	0.0200243844152282	0.23405550964029	0	0	1.81563558017852	7.10059584691234	ANGEL2;METTL3;SRSF1;HNRNPLL;SUPT5H;YBX3;HNRNPAB;RPS26;FXR2;DHX33;AUH;SNRNP70;SNIP1;NCBP3;RPL26;PABPC1;CCT5
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	7/51	0.0208630981404018	0.239925628614621	0	0	2.74457290193795	10.6208749901785	DENND1C;DENND2D;TRAPPC6B;TRAPPC10;TRAPPC12;RIN3;TRAPPC8
proteasome binding (GO:0070628)	4/20	0.0217572944883451	0.242389858909219	0	0	4.30748175182482	16.488205351283	BAG6;ZFAND4;PSMG1;UBA52
poly-pyrimidine tract binding (GO:0008187)	4/20	0.0217572944883451	0.242389858909219	0	0	4.30748175182482	16.488205351283	KHDRBS1;DAZAP1;PABPC4;PABPC1
deoxyribonuclease activity (GO:0004536)	5/30	0.0225762601547845	0.245782393060636	0	0	3.44748858447489	13.0689340279563	DFFB;RAD51C;APEX1;XRCC3;DNASE1
regulatory region DNA binding (GO:0000975)	20/224	0.0227512453604516	0.245782393060636	0	0	1.69716775599129	6.42061540718622	HDAC4;HDAC5;CIITA;TCF7;TFEB;RFX3;GLMP;IKZF1;BRCA1;FOS;KLF4;RUNX1;HNRNPL;ZNF639;TBX21;CARM1;ZNF821;CDK13;RCOR1;CDK5RAP2
single-stranded telomeric DNA binding (GO:0043047)	3/12	0.025124836494471	0.251368147625601	0	0	5.74020054694622	21.1463157271395	STN1;RAD50;TERF2
cAMP binding (GO:0030552)	3/12	0.025124836494471	0.251368147625601	0	0	5.74020054694622	21.1463157271395	POPDC2;PDE2A;PDE4A
protein-arginine N-methyltransferase activity (GO:0016274)	3/12	0.025124836494471	0.251368147625601	0	0	5.74020054694622	21.1463157271395	CARM1;FBXO11;WDR77
phosphatidylinositol-3-phosphate binding (GO:0032266)	5/31	0.0257352280330248	0.251368147625601	0	0	3.3147172462241	12.1315153691333	SNX3;SESTD1;ZFYVE19;NCF4;WIPI2
protein serine/threonine kinase activator activity (GO:0043539)	5/31	0.0257352280330248	0.251368147625601	0	0	3.3147172462241	12.1315153691333	TCL1B;ETAA1;MAP2K2;CAB39;CALM1
solute:proton symporter activity (GO:0015295)	4/21	0.0257361497568989	0.251368147625601	0	0	4.0538857878918	14.8366490483977	SLC36A1;SLC2A13;SLC2A6;SLC15A4
phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)	4/21	0.0257361497568989	0.251368147625601	0	0	4.0538857878918	14.8366490483977	SNX3;SESTD1;MAPKAP1;WIPI2
protein deacetylase activity (GO:0033558)	6/42	0.0263102207573135	0.253502532431953	0	0	2.87385740402194	10.4545121227285	HDAC4;HDAC5;SAP30L;BRMS1L;RCOR1;SIRT3
protein phosphatase binding (GO:0019903)	10/92	0.029591957541975	0.280846993269863	0	0	2.1053927053032	7.41151426957447	SNX3;PPP1R11;KCNQ1;MTMR9;ARMC7;STRN;GTF2F1;KCNN4;STRN4;MAP3K5
methyltransferase activity (GO:0008168)	8/67	0.0300839021270792	0.280846993269863	0	0	2.33947972931024	8.19698734196025	METTL2B;DNMT1;TGS1;CARM1;METTL3;NSUN6;METTL7B;MRM3
GTPase regulator activity (GO:0030695)	23/275	0.0303298996939404	0.280846993269863	0	0	1.5803156917363	5.5241851365675	ARHGAP11A;NRP1;RABGAP1L;RASA4B;AXIN1;TBC1D8;GPS2;ASAP1;AGAP3;ARAP1;ARHGAP25;ARHGAP35;BCR;RIC8A;PREX1;TBCK;ACAP2;ARHGAP31;TBC1D10C;TRIP10;PDE6D;BNIP2;SMAP2
ubiquitin-ubiquitin ligase activity (GO:0034450)	3/13	0.0313538973973267	0.28660678005505	0	0	5.16590701914312	17.8865227375313	PELI2;UBE4B;STUB1
phosphoric diester hydrolase activity (GO:0008081)	5/33	0.0328662708295575	0.296628494955374	0	0	3.07762557077626	10.5110403095521	SMPD2;SMPD1;APEX1;PDE2A;NAPEPLD
GTPase activator activity (GO:0005096)	21/249	0.0344728373694036	0.300017489921817	0	0	1.59387346958685	5.36750213700657	ARHGAP11A;NRP1;RABGAP1L;RASA4B;AXIN1;TBC1D8;ASAP1;AGAP3;ARAP1;ARHGAP25;ARHGAP35;BCR;RIC8A;PREX1;TBCK;ACAP2;ARHGAP31;TBC1D10C;TRIP10;BNIP2;SMAP2
ADP binding (GO:0043531)	4/23	0.0349248971437739	0.300017489921817	0	0	3.62677679600461	12.1662233915135	GCLC;MSH2;LONP1;ABCG1
disordered domain specific binding (GO:0097718)	4/23	0.0349248971437739	0.300017489921817	0	0	3.62677679600461	12.1662233915135	DFFB;HSP90AB1;FYN;CALM1
calcium activated cation channel activity (GO:0005227)	4/23	0.0349248971437739	0.300017489921817	0	0	3.62677679600461	12.1662233915135	KCNMB4;TMEM38B;KCNN4;MTMR6
protein kinase binding (GO:0019901)	37/495	0.0364434057574675	0.304493268656656	0	0	1.40155775653481	4.64195192992008	HDAC5;MAPKAP1;FAF1;BCL10;PTPN23;BICD1;RPTOR;TCL1B;SPRED2;RNF138;DVL1;RAC1;PRKACA;FBXO7;CDK5RAP2;MAP2K3;IFNAR2;SPAG9;SLC12A2;NEK9;PTPN1;PIH1D1;AXIN1;LAX1;CDC25B;KAT2B;PINK1;MSH2;MAPKAPK3;APC;WNK1;KCNQ1;TCF3;UTRN;ANKRA2;CALM1;ARHGEF7
RNA polymerase core enzyme binding (GO:0043175)	5/34	0.0368489062362728	0.304493268656656	0	0	2.9713430955755	9.8081936102244	SCAF8;ELP2;ELP3;CDC73;CCAR2
protein serine/threonine/tyrosine kinase activity (GO:0004712)	3/14	0.0383114707728895	0.304493268656656	0	0	4.69603049639513	15.3184793250555	MAP2K2;PRKACA;AURKC
hydrolase activity, hydrolyzing N-glycosyl compounds (GO:0016799)	3/14	0.0383114707728895	0.304493268656656	0	0	4.69603049639513	15.3184793250555	NTHL1;OGG1;TDG
1-phosphatidylinositol binding (GO:0005545)	3/14	0.0383114707728895	0.304493268656656	0	0	4.69603049639513	15.3184793250555	EEA1;SNX9;PICALM
iron ion transmembrane transporter activity (GO:0005381)	2/6	0.0390957389702998	0.304493268656656	0	0	8.60473588342441	27.8943319540071	SLC25A37;SLC25A28
phosphatidylethanolamine binding (GO:0008429)	2/6	0.0390957389702998	0.304493268656656	0	0	8.60473588342441	27.8943319540071	CD300A;ESYT2
U4 snRNA binding (GO:0030621)	2/6	0.0390957389702998	0.304493268656656	0	0	8.60473588342441	27.8943319540071	SART3;DDX39B
death receptor activity (GO:0005035)	4/24	0.0401435725858705	0.304493268656656	0	0	3.44525547445255	11.0775055912341	TNFRSF10A;TNFRSF14;RELT;TNFRSF10D
tumor necrosis factor-activated receptor activity (GO:0005031)	4/24	0.0401435725858705	0.304493268656656	0	0	3.44525547445255	11.0775055912341	TNFRSF10A;TNFRSF14;RELT;TNFRSF10D
acetyltransferase activity (GO:0016407)	4/24	0.0401435725858705	0.304493268656656	0	0	3.44525547445255	11.0775055912341	NAA50;KAT2B;EP300;SAT2
3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)	3/15	0.0459831041834101	0.345115297713383	0	0	4.30446672743847	13.2555245797945	PDE2A;PDE4A;PDE7A
phospholipid transporter activity (GO:0005548)	6/48	0.0467581948229303	0.347277009466139	0	0	2.46252285191956	7.54213064521339	PRELID1;PLSCR1;CPTP;PITPNA;PITPNC1;ABCG1
amyloid-beta binding (GO:0001540)	6/49	0.0509094807728609	0.349107291137806	0	0	2.40512733302156	7.16176235496802	CST3;LRPAP1;TM2D1;SORL1;ITM2B;ITM2C
ubiquitin-like protein ligase activity (GO:0061659)	16/186	0.0511947527248712	0.349107291137806	0	0	1.62622096809203	4.83332099833487	MYLIP;CUL5;PPP1R11;UHRF2;AKTIP;CUL2;RNF38;PELI2;UBR2;RNF6;HERC4;CDC34;RNF138;STUB1;RNF111;RNF166
RNA polymerase II core binding (GO:0000993)	4/26	0.0518347257966999	0.349107291137806	0	0	3.13171864631719	9.2689319316833	ELP2;ELP3;CDC73;CCAR2
Arp2/3 complex binding (GO:0071933)	2/7	0.0527687944139587	0.349107291137806	0	0	6.88342440801457	20.2499007560846	JMY;SNX9
SUMO-specific protease activity (GO:0016929)	2/7	0.0527687944139587	0.349107291137806	0	0	6.88342440801457	20.2499007560846	SENP2;SENP3
adenylate kinase activity (GO:0004017)	2/7	0.0527687944139587	0.349107291137806	0	0	6.88342440801457	20.2499007560846	RAD50;AK3
cation:sugar symporter activity (GO:0005402)	2/7	0.0527687944139587	0.349107291137806	0	0	6.88342440801457	20.2499007560846	SLC2A13;SLC2A6
single-stranded DNA endodeoxyribonuclease activity (GO:0000014)	2/7	0.0527687944139587	0.349107291137806	0	0	6.88342440801457	20.2499007560846	RAD50;DCLRE1C
protein tyrosine phosphatase activity (GO:0004725)	7/62	0.0530283349970201	0.349107291137806	0	0	2.1943774432338	6.44473049917167	PTPN1;UBASH3B;PTPN11;PTPN23;CDC14A;MTMR6;CDC25B
phosphatase binding (GO:0019902)	10/102	0.0539378226863084	0.349107291137806	0	0	1.87554846429996	5.47645771287824	SNX3;CNST;WNK1;FCRL3;MTMR9;ARMC7;GTF2F1;KCNN4;PPP1R12C;MAP3K5
RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978)	21/262	0.0542160040596678	0.349107291137806	0	0	1.5068470498656	4.39212634249645	TGIF1;PLAG1;TFEB;FOXJ2;RFX3;FOS;GATAD2B;ETS2;SMARCA4;ELK4;NR4A2;NFIA;IRF3;RFX7;ZNF639;IRF1;TCF4;TCF3;LRRFIP1;SSBP3;SSBP4
phosphatidic acid binding (GO:0070300)	3/16	0.0543491014253808	0.349107291137806	0	0	3.9731435383213	11.5710939908463	SESTD1;MAPKAP1;PITPNC1
DNA polymerase binding (GO:0070182)	3/16	0.0543491014253808	0.349107291137806	0	0	3.9731435383213	11.5710939908463	HSP90AB1;LONP1;SMARCA4
MHC class II protein complex binding (GO:0023026)	3/16	0.0543491014253808	0.349107291137806	0	0	3.9731435383213	11.5710939908463	HSP90AB1;CD81;HLA-DRB1
four-way junction DNA binding (GO:0000400)	3/16	0.0543491014253808	0.349107291137806	0	0	3.9731435383213	11.5710939908463	RAD51C;MSH2;XRCC3
transcriptional activator activity, RNA polymerase II transcription factor binding (GO:0001190)	6/50	0.0552790041203903	0.351233617855073	0	0	2.35034070134619	6.8050874237225	WWOX;BRCA1;FOS;RRP1B;KLF4;SMARCA4
core promoter proximal region sequence-specific DNA binding (GO:0000987)	22/278	0.0556653559854464	0.351233617855073	0	0	1.48628826530612	4.29299101354599	TGIF1;PLAG1;TFEB;FOXJ2;RFX3;FOS;KLF4;GATAD2B;ETS2;SMARCA4;ELK4;NR4A2;NFIA;IRF3;RFX7;ZNF639;IRF1;TCF4;TCF3;LRRFIP1;SSBP3;SSBP4
