Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Reactive Oxygen Species Pathway	3/49	0.510171190593642	0.657852324712855	0	0	1.1208830407039	0.754364309057427	GCLC;SRXN1;GPX4
Complement	11/200	0.54408302037136	0.683591487133248	0	0	1	0.608653432793299	LYN;EHD1;PLSCR1;SERPINA1;CASP10;IRF1;PREP;STX4;FYN;LTA4H;CALM1
Cholesterol Homeostasis	4/74	0.586276340518467	0.712729573056974	0	0	0.981751824817518	0.524220160553812	IDI1;PLSCR1;ALCAM;PMVK
Angiogenesis	2/36	0.596365561129305	0.712729573056974	0	0	1.01071466838101	0.522439869884559	LRPAP1;NRP1
Spermatogenesis	7/135	0.617789211399847	0.720754079966488	0	0	0.939244053064959	0.452347413825918	TLE4;SLC12A2;MLLT10;HSPA1L;CAMK4;PSMG1;SPATA6
Epithelial Mesenchymal Transition	10/200	0.666739027879247	0.759772380606584	0	0	0.903428295509416	0.366210597077692	GADD45B;TPM4;DST;WIPF1;IGFBP4;FUCA1;TPM2;TPM1;ITGA5;VIM
Bile Acid Metabolism	5/112	0.744281945437195	0.828859439236876	0	0	0.801988648487176	0.236855603822842	PEX16;IDI1;PEX6;MLYCD;HSD17B11
Inflammatory Response	9/200	0.776868713068895	0.84592370978613	0	0	0.808043919551207	0.204018087726889	LYN;IFITM1;GNA15;IFNGR2;IL10RA;IRF1;ITGA5;IL18R1;BEST1
KRAS Signaling Dn	8/200	0.865313737213748	0.919751123631304	0	0	0.713827838827839	0.103264573607237	LFNG;EDAR;NR4A2;GTF3C5;MAST3;PLAG1;SIDT1;PDK2
Coagulation	5/138	0.882210261442272	0.919751123631304	0	0	0.644316270127373	0.0807488461743214	SERPINA1;PREP;FYN;LTA4H;RAC1
Adipogenesis	6/200	0.966780061662869	0.966780061662869	0	0	0.52882640079911	0.0178660051222843	GPX4;MGST3;GBE1;GHITM;DLAT;PGM1
Myogenesis	6/200	0.966780061662869	0.966780061662869	0	0	0.52882640079911	0.0178660051222843	HDAC5;GADD45B;BIN1;TPM2;IFRD1;SORBS3
