Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
GTP binding (GO:0005525)	49/147	0.000168354097962328	0.0147458620822807	0	0	1.95827142149579	17.016284117588	ARF4;SRP54;GIMAP7;THG1L;TUBA1C;TUBB6;TUBA1B;ANXA6;RAC1;SEPHS1;RAB8A;NCOA3;TUBB;RHOH;DNM2;NME1;EEF1A1;RAP2A;LSG1;RAB31;TUBB2A;NOA1;LANCL2;ARL8B;RABL6;ARF6;ARL3;RAB1B;GNAI3;TUBD1;RHOBTB2;CDC42;BMS1;RAB29;RAB28;RAB6A;GBP1;EIF2B2;GCH1;MX2;RAB27A;RAB11B;RAB10;TPX2;GLUD1;RIT1;RAB14;RAB5A;RAN
double-stranded DNA binding (GO:0003690)	36/99	0.000175720302867297	0.0147458620822807	0	0	2.23577952533766	19.3319292861975	MRE11;SATB1;IFIT5;NUCKS1;HMGB1;DDX60;AFF3;RAD51AP1;HMBOX1;RXRA;IFI16;NTHL1;TDG;SAFB2;RPS3;ZBP1;SMAD2;EGR1;XRCC5;STAT1;DDX11;MBD1;TERF1;SAFB;APTX;KIN;MAU2;RAD51C;MSH2;SP1;ZNF638;APEX1;MSH5;BHLHE40;PPARG;TARDBP
ubiquitin-protein transferase activity (GO:0004842)	115/417	0.000254232090178763	0.0196932088315396	0	0	1.49662288336234	12.3879411684562	UBE2D4;UBE3C;IPP;FBXO25;KEAP1;UBE2L6;UBE3B;BACH2;UBE2L3;HERC4;RNF114;CDC23;RNF19A;FBXO3;TRIM27;SKP2;FBXO7;TRIM21;RNF111;HERC6;SKP1;FBXW8;FBXW9;UBE2E2;RC3H2;RNF125;CDC34;UBE2V2;ANAPC4;ANAPC5;RBCK1;ANAPC1;RNF121;CUL5;CUL3;CUL1;UBR4;KLHL12;UBE2J2;UBE2J1;RNF213;RNF216;UBE2F;SMURF2;SMURF1;SIAH2;KLHL22;KLHL23;KLHL24;FBXO30;FBXO31;KLHL20;CNOT4;UBE2S;MKRN1;RNF181;UBE2O;MDM4;FBXL5;RNF187;RNF10;RNF13;PPP1R11;RNF14;TRIM6;TRIM5;UBE2Q2;TRIM69;ARIH1;UNKL;ZYG11B;RNF144A;RNF167;UBE2R2;TRAF6;PELI1;BIRC5;BIRC6;ZNF598;DTL;RNF166;RNF31;RNF38;RNF7;RCHY1;MALT1;CDC42;RMND5B;ZNRF1;HECTD1;RMND5A;HECTD2;VHL;RFFL;RNF130;PPIL2;RNF24;RNF25;WWP1;KLHL2;WWP2;UBE2G2;FBXL14;CHFR;RNF146;SPSB3;CUL4A;KLHL5;ZNF738;RFWD3;KLHL7;TSPAN17;KBTBD2;STUB1;ASB3
nucleoside-triphosphatase activity (GO:0017111)	116/424	0.000335744370230813	0.0227420381072734	0	0	1.48003218136686	11.8390149497738	EIF4A2;RAB3D;NUDT1;GIMAP7;RAB43;RUVBL2;RUVBL1;ARHGDIB;KIF21B;DYNC2H1;RAB2B;ENTPD1;ENTPD4;DDX11;ENTPD7;RECQL;WRNIP1;CHD1L;GTPBP1;EEF1A1;RAB31;DDX39B;MSH2;KATNAL1;RAB37;KIF20B;ARL8B;PFN2;MACF1;DDX6;RAB5C;KLC1;GSPT1;RHOBTB2;GNG10;RNF213;FIGNL1;ATP6V1H;RAB6A;MDN1;HSPA8;TOR1A;HSPA4;RABL2A;RAB27A;INO80;TOR1B;GPN1;RAB5A;ARF4;HBS1L;SWSAP1;SRP54;OLA1;OPA1;MTG2;KIF13A;KIF1C;RAC1;DNM1L;RAB8A;RAB8B;ABCC1;NCOA3;RHOH;KIF22;KIF27;DNM2;ARL4C;VWA8;LSG1;RAP2A;DDX19B;KIF2A;NOA1;PEX6;ARF5;ARF6;RAB1B;GNAI3;AFG1L;HSPA14;HSPA13;CDC42;PTPA;GNA15;RAB23;KATNA1;BMS1;GNA12;RAB29;PMS2;RAB28;GBP1;PMS1;EIF4B;GCH1;EFL1;MX2;MX1;MYO9B;MLH1;MYO19;RAB11A;RAB11B;RAB10;RIT1;PSMC6;RAB14;ERCC3;PSMC4;RAB15;KIF26B;ACIN1;ATP13A2;RAN
phosphatase binding (GO:0019902)	36/102	0.000344706890731165	0.0227420381072734	0	0	2.13374924261125	17.0119903023167	MVP;MTMR9;PIK3R1;HSP90B1;PPP3R1;CNST;CHCHD3;PPP6R3;STAT6;KCNN4;JAK3;CTSC;MAP3K5;JAK1;MAPK3;SMAD2;SMAD3;SIGLEC10;ITGA1;STAT3;TSC2;NFATC2;RPA2;AP3B1;GTF2F1;TRPC4AP;CARHSP1;DLG1;WNK1;RCAN3;CRY2;ANAPC4;TERF2IP;CTNNB1;ANAPC5;SFI1
purine ribonucleoside binding (GO:0032550)	51/159	0.000361343207265516	0.0227420381072734	0	0	1.84922503028301	14.6563701626584	ARF4;SRP54;GIMAP7;THG1L;TUBA1C;TUBB6;TUBA1B;ANXA6;RAC1;SEPHS1;RAB8A;RAB8B;NCOA3;TUBB;RHOH;DNM2;NME1;EEF1A1;RAP2A;LSG1;RAB31;TUBB2A;NOA1;LANCL2;ARL8B;RABL6;ARF6;RAB5C;ARL3;RAB1B;GNAI3;TUBD1;RHOBTB2;CDC42;BMS1;RAB29;RAB28;RAB6A;GBP1;EIF2B2;GCH1;MX2;RAB27A;RAB11B;RAB10;TPX2;GLUD1;RIT1;RAB14;RAB5A;RAN
mannosidase activity (GO:0015923)	6/7	0.000419317369383085	0.0236944494414641	0	0	23.3942661112472	181.934458251387	MANBA;MAN2A2;MAN2A1;MAN2B2;MAN2B1;MAN2C1
methyltransferase activity (GO:0008168)	26/67	0.000423535342548515	0.0236944494414641	0	0	2.4784956246509	19.2501622196354	N6AMT1;METTL2B;DNMT1;TRMO;EHMT1;METTL21A;MRM1;RRP8;MRM3;NTMT1;TGS1;METTL4;BUD23;PRMT5;NSUN5P1;PRMT7;NSUN4;PRMT1;NSUN2;PRMT3;NSUN6;TARBP1;METTL22;EEF1AKMT4;NDUFAF7;EEF1AKMT2
Ras GTPase binding (GO:0017016)	57/184	0.000459706961215181	0.0243644689444046	0	0	1.75807819307946	13.5106925747116	DENND1C;DENND1B;DENND1A;BICD2;RABGEF1;AKAP13;XPO4;AP1G1;XPO5;RCC1;DNM1L;TBC1D22A;TBC1D10A;TBC1D22B;RAB8A;SPHK2;TBC1D8;RHOH;TBC1D2B;UNC13D;TBC1D1;TBC1D2;TBC1D20;TBC1D4;TBC1D5;NUP50;EXOC4;BIRC5;RIN3;OPTN;EXOC2;GAS8;LLGL2;TBC1D9B;CLEC16A;IQGAP2;NDRG1;VPS52;RAB29;PDE6D;STXBP5;CHML;TBC1D17;RAB11FIP3;TBC1D15;RANBP2;RABGAP1L;ANKRD27;YIPF1;RANBP3;MYO9B;EHD1;IFT20;RGP1;MYO1C;SGSM3;RANGRF
protein methyltransferase activity (GO:0008276)	18/41	0.000572420542447777	0.0262179734928194	0	0	3.05619370211675	22.8164316284424	N6AMT1;SUZ12;PRMT5;SETD3;PRMT7;PRMT2;EED;PRMT1;SETD6;SETD7;PRMT3;EHMT1;METTL21A;WDR77;METTL22;EEF1AKMT4;NTMT1;EEF1AKMT2
purine ribonucleoside triphosphate binding (GO:0035639)	108/396	0.000595333435166209	0.0262179734928194	0	0	1.47257476752953	10.9359129288296	EIF4A3;GIMAP7;THG1L;TUBB6;RPS6KA5;AKT3;LONP1;AKT1;SEPHS1;PRKACB;MAP3K5;DAPK2;RUNX3;UHMK1;EEF1A1;RAB31;MSH2;SIK3;RABL6;ARL8B;RTEL1;ARL3;TWF2;PDS5B;NLK;RHOBTB2;STK3;NLRP1;RAB6A;N4BP2;HSPA8;EIF2B2;HSPA4;RAB27A;GLUD1;TPX2;PPP5C;WNK1;UBA2;RAB5A;BMPR1A;ARF4;NVL;SRP54;OLA1;PRKAG2;TUBA1C;TUBA1B;ANXA6;MYO18A;TLK1;RAC1;RAB8A;NCOA3;TUBB;RHOH;PEX1;SYN3;TGFBR1;NME1;DNM2;PSMA6;ZAP70;LSG1;RAP2A;TUBB2A;SARS2;LATS2;OAS1;NOA1;OAS2;PEX6;LANCL2;ARF6;PDXK;RAB1B;ATP10D;IGHMBP2;GNAI3;TUBD1;NOL9;HSPA14;HSPA13;CDC42;PTPA;MTHFD1L;MKNK1;BMS1;TDG;MKNK2;RAB29;RAB28;GBP1;MAP4K3;CDK11A;GCH1;MX2;MYO9B;RAB11B;BCKDK;RAB10;P2RX5;RIT1;RAB14;STK17B;MYO1F;RAN;NEK11
ubiquitin-like protein ligase activity (GO:0061659)	57/186	0.000619132272899829	0.0262179734928194	0	0	1.73060188123954	12.7842877147576	UBE3C;PPP1R11;RNF14;UBE3B;HERC4;TRIM6;RNF114;RNF19A;TRIM27;ARIH1;RNF111;HERC6;SKP1;PIAS4;PIAS2;RNF144A;RNF125;CDC34;UBE2R2;UBE2V2;PELI1;ANAPC5;ZNF598;ANAPC1;RNF166;RNF121;CUL5;CUL3;RNF38;CUL1;RNF7;UBE2J2;UBE2J1;CDC42;ZNRF1;HECTD1;RNF216;HECTD2;VHL;RFFL;UBE2F;PPIL2;SMURF2;RNF24;SMURF1;RNF25;WWP1;WWP2;UBE2G2;CUL4A;RNF146;UBE2S;MKRN1;UBE2O;RNF181;MDM4;STUB1
ribosome binding (GO:0043022)	17/38	0.000621038308609331	0.0262179734928194	0	0	3.16092196092196	23.340620082396	YTHDF3;EFL1;IGHMBP2;MTIF3;MAIP1;EIF2S1;BAG6;OXA1L;SRP72;ERI1;C1QBP;ZC3H12A;NAA15;CPEB3;CPEB2;ZNF598;EIF2A
DNA-dependent ATPase activity (GO:0008094)	27/72	0.000624857362291625	0.0262179734928194	0	0	2.34502463054187	17.3015616013761	RTEL1;MRE11;DSCC1;CHD6;IGHMBP2;CHD2;CHTF18;RAD54B;RBBP4;RUVBL2;RUVBL1;DHX36;G3BP1;POLK;BPTF;RFC4;DDX11;RECQL;GTF2H1;CHD1L;GTF2H2;SMARCA2;RAD51C;MSH2;ERCC3;MSH5;MNAT1
histone methyltransferase activity (GO:0042054)	20/48	0.000658603992906439	0.0265285688342714	0	0	2.78987670799817	20.4369297078818	SUZ12;PRMT5;SETD3;PRMT7;KMT2A;PRMT2;KMT5C;EED;PRMT1;KMT2B;SETD7;SETDB2;PRMT3;EHMT1;NSD3;RBBP5;NSD1;NTMT1;WDR5;SMYD3
double-stranded RNA binding (GO:0003725)	23/59	0.000826750427254811	0.032020680009446	0	0	2.49597413604549	17.71644360998	TFRC;ACTN1;RFTN1;SLC3A2;DDX60;ELAVL1;APTX;TARBP2;OASL;MRPL44;FXR1;DHX30;TUBA1B;ILF3;OAS1;OAS2;DHX36;AGO2;DROSHA;LRRFIP1;VIM;ZNF346;EIF4B
protein phosphatase binding (GO:0019903)	32/92	0.000951810654863189	0.0350243894994473	0	0	2.08506370735717	14.5060893680623	PPP1R15A;PPP1R11;MVP;MTMR9;PIK3R1;SMG7;ARPP19;SMG5;HSP90B1;PTPA;PPP6R3;ENSA;STAT6;KCNN4;JAK3;PHACTR4;MAP3K5;JAK1;BOD1;ITGA1;STAT3;ATP2B4;RPA2;AP3B1;LILRB2;GTF2F1;SOD1;KCNQ1;ANAPC4;CTNNB1;ANAPC5;STRN
translation initiation factor activity (GO:0003743)	16/36	0.000973865845069042	0.0350243894994473	0	0	3.12316384180791	21.6567582685423	EIF5B;EIF2B3;EIF2B2;MTIF3;EIF2S1;EIF1;EIF3L;EIF3I;AGO2;EIF3E;EIF3F;EIF4E;EIF4B;EIF3A;EIF4G2;EIF2A
damaged DNA binding (GO:0003684)	19/46	0.00101249237789955	0.0351579249843051	0	0	2.7480425361448	18.9486884099028	DCLRE1B;DCLRE1C;PCNA;RPA1;RPA2;XPC;HMGB1;APTX;FANCG;DDB1;MSH2;ERCC3;TDG;APEX1;MSH5;CRY2;RPS3;AUNIP;POLK
tRNA methyltransferase activity (GO:0008175)	8/13	0.00144002497098405	0.0483368381926979	0	0	6.23996077469968	40.8286550505411	METTL2B;TRMO;THUMPD3;TRMT13;TRMT44;TRDMT1;TARBP1;ALKBH8
phosphatidylinositol-3-phosphate binding (GO:0032266)	14/31	0.00165728227680351	0.0512054899805179	0	0	3.21404947935472	20.5781967050644	PLEKHF1;WDR45B;DENND1A;SNX13;WASHC2C;WIPI1;SNX21;WIPI2;ZFYVE28;ZFYVE26;SNX27;SESTD1;LANCL2;TECPR1
retinoic acid receptor binding (GO:0042974)	9/16	0.00172549667637426	0.0512054899805179	0	0	5.01485321936523	31.9057014594948	MBD4;MED25;SNW1;PRMT2;VDR;CNOT1;NSD1;PPARG;ACTN4
alpha-mannosidase activity (GO:0004559)	5/6	0.00177085086769404	0.0512054899805179	0	0	19.4904458598726	123.497217216419	MAN2A2;MAN2A1;MAN2B2;MAN2B1;MAN2C1
ubiquitin binding (GO:0043130)	23/62	0.00181202848209495	0.0512054899805179	0	0	2.30354078336362	14.542963268831	RNF31;USP25;TSG101;USP16;SMAD3;USP5;UBXN2A;UBE2L6;UCHL3;SIRT2;NPLOC4;WDR92;RNF216;UBXN11;TOLLIP;MVB12A;UBXN7;RBCK1;BUB3;VPS36;FBXO7;VPS28;OTUB1
Rab GTPase binding (GO:0017137)	41/130	0.0018530727238868	0.0512054899805179	0	0	1.80170733197443	11.3343788265274	DENND1C;DENND1B;TBC1D9B;DENND1A;CLEC16A;NDRG1;BICD2;RABGEF1;AP1G1;VPS52;RAB29;PDE6D;STXBP5;CHML;TBC1D17;DNM1L;TBC1D22A;RAB11FIP3;TBC1D10A;TBC1D22B;TBC1D15;RAB8A;RABGAP1L;ANKRD27;YIPF1;TBC1D8;TBC1D2B;UNC13D;EHD1;IFT20;RGP1;TBC1D1;TBC1D2;TBC1D20;TBC1D4;TBC1D5;SGSM3;RIN3;OPTN;GAS8;LLGL2
