Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Up-regulated by MERS infection of Calu3 cells	49/500	6.60991295743898e-05	0.00117175729700055	0	0	1.90717108191755	18.3552914990271	NRP1;AMD1;BICD1;SART3;EPC1;MB21D2;RNF111;PARP6;BRD1;ATMIN;TRAF1;PRKAB1;ARL4C;IRF1;ANKRD40;TNIK;BDP1;CHMP7;TNKS;MAPKAP1;MTMR9;BCL10;CDKN2AIP;SCAF8;FXR2;ZNF227;LRIG2;E2F6;EIF4B;UVRAG;PTPN1;GADD45B;SMOX;PLK2;FOXJ2;ELP3;RRP1B;HPS5;ANKEF1;KLF4;PHC3;QKI;ANKHD1;TNFRSF10D;MED13L;MLLT10;REL;TSR1;TAF3
Up-regulated by MERS-CoV in Calu-3 24hr from GSE139516	48/500	0.000128576318490101	0.00192864477735152	0	0	1.86224300952253	16.6838126109931	TNKS;KMT2C;AMD1;MYCBP2;RNF6;BCL10;FAM214A;CDKN2AIP;ETS2;CNST;TDG;EPC1;EP300;FEM1C;MB21D2;MAP4K5;E2F6;RNF111;CCDC50;CDK17;SPAG9;UVRAG;BRD1;MIOS;DST;ZNF184;MMD;PLK2;HPS5;TRAF1;KLF4;SENP2;PHC3;QKI;ZZEF1;TNFRSF10D;RUNX1;MED13L;ARL4C;ETAA1;SLTM;RFX7;LPAR6;IRF1;REL;ZNF778;ANKRD40;UHRF1BP1
Up-regulated by SARS-CoV-2 2 MOI in A549 transduced with ACE2 vector from GSE147507	48/500	0.000128576318490101	0.00192864477735152	0	0	1.86224300952253	16.6838126109931	CHIC2;IFITM1;BTG1;INO80D;BCL2A1;SFSWAP;ODC1;RNF6;BCL10;CDKN2AIP;ETS2;SCAF8;SMCHD1;ARL5B;SLC25A28;CASP10;P2RX5-TAX1BP3;EPC1;SNIP1;MB21D2;IER5;PLEKHG2;DDX58;IFRD1;HLA-B;FOS;TRAF1;KLF4;HLA-F;PARP14;PHC3;SMARCA4;ASXL1;PLSCR1;EFNA3;SON;AEBP2;OAS1;ZNF639;CTDSP2;IRF1;OAS3;REL;ZNF778;LTB;RBAK;FAM8A1;WRAP53
MERS-Cov Top 200 Predicted Genes from Geneshot GeneRIF via AutoRIF Co-Occurrence Gene Similarity	24/200	0.000274508691888146	0.00382351392272774	0	0	2.37293004393376	19.4592783966405	IFITM3;IFITM1;IFITM2;GADD45B;CD81;IGFBP4;DDX58;FCRL3;ADAR;SPINT2;HLA-F;RNF5;MCOLN2;PSMB8;HERPUD1;ELK4;PLSCR1;DHX33;IRF3;OAS1;OAS2;IRF1;OAS3;UBA52
SARS Perturbation Up Genes Mouse Lung from GSE19137:GPL1261:5	31/291	0.000338975546996285	0.00440668211095171	0	0	2.07900985824279	16.6104209594138	IFITM3;CLIC4;BTG1;HSP90AB1;GDI2;RPLP0;OAZ1;YBX3;GIMAP8;SNX3;FTH1;RASSF5;CCNL2;RAC1;ACAA1;DDX17;CDK11A;ARHGEF12;GPX1;GLRX5;RFTN1;FOS;SUPT5H;DDX39B;CTDSP2;IRF1;STUB1;PABPC1;LAMTOR1;VIM;RGL2
COVID19-All 332 protein host PPI from Krogan	34/332	0.000374302406900039	0.00443334109127703	0	0	1.99097170630973	15.7096557568783	RAB1A;DNMT1;MYCBP2;CUL2;SRP54;GHITM;AATF;LMAN2;SNIP1;NUP88;PRKACA;EXOSC3;PCNT;VPS39;MARK2;CDK5RAP2;NEK9;SUN2;TLE1;GPX1;PABPC4;DCAKD;ACAD9;MOGS;TLE5;RAB10;POLA2;NIN;NDUFAF2;MPHOSPH10;PABPC1;FAM8A1;NUP58;RAB7A
SARS coronavirus orf1ab from Virus-Host PPI P-HIPSTer 2020	23/194	0.00043373530463226	0.00443334109127703	0	0	2.33900210135366	18.111071285419	LYN;HSP90AB1;ZFAND4;TPM4;UHRF2;FAF1;UBE2D3;BRCA1;SMARCA4;HERPUD1;BAG6;RBL2;APC;DDI2;EP300;ATM;FYN;PABPC1;CALM1;UBA52;UBQLN4;RCOR1;YWHAH
Up-regulated by SARS-CoV-2 in Calu-3 24hr from GSE148729	46/499	0.000435368361678952	0.00443334109127703	0	0	1.77723462809606	13.7545840838645	IFITM3;CIITA;IFITM1;IFITM2;UBA7;KMT2C;MYCBP2;ADAR;TAPBPL;TMEM140;ETS2;HERPUD1;RAB24;EPC1;SNIP1;MB21D2;IER5;SPAG9;ZBP1;HLA-K;HLA-H;BTN2A2;GADD45B;BTN3A1;MLKL;IGFBP4;DDX58;IL10RA;HLA-B;FOS;TRAF1;HLA-A;KLF4;HLA-F;PARP14;PSMB8;HLA-E;ETV7;OAS1;OAS2;IRF1;OAS3;REL;TRIM14;UHRF1BP1;MYD88
Up-regulated by SARS-CoV-2 in ferret nasal wash from GSE147507	38/389	0.000446049036242766	0.00443334109127703	0	0	1.89091699261191	14.5885790202197	SCARB2;LRPAP1;NRP1;SEH1L;CD81;DERL2;NUP85;LONP1;PIEZO1;NUP88;NLRP1;KCNN4;PCNT;CCDC50;CCT5;CD72;WDR18;GLRX5;GLMP;ATP5F1D;SORBS3;ATAD3A;MPEG1;WDR77;SMARCA4;PDIA4;FMNL3;UBXN11;NHP2;TSR1;TCF4;FKBP4;TOX;LSM14B;NOP53;TAF3;WRAP53;EIF3B
Up-regulated by SARS-CoV-2 in intestinal organoids 60hr expension from GSE149312	46/500	0.000454701650387387	0.00443334109127703	0	0	1.77322388384087	13.6464988374417	IFITM3;DNMT1;IFITM1;ZFAND2A;YTHDC2;ODC1;AMD1;SRSF1;GPS2;CISD2;ADAR;DHX34;DPH3;MFSD1;CCT5;RFC5;SLC36A1;RBM14;MLKL;DDX58;PLK2;TPM1;LYSMD2;GATB;MANEAL;PARP14;UCHL3;ZDHHC17;SCAMP3;PLSCR1;RAD51C;MSH2;OAS1;OAS2;OAS3;NHP2;SPRTN;PPIF;PSMG1;LAMTOR1;CD47;MTRF1L;PPP1R12C;CCDC82;SLC27A4;COPS9
Up-regulated by SARS-CoV-2 in NHBE from GSE147507	45/500	0.000826164380256647	0.00732282064318392	0	0	1.729128691214	12.2745948839214	IFITM3;IDI1;IFITM1;BTG1;IFITM2;BCL2A1;NCF2;UPK2;RRP1;TMEM51;SLC2A6;SRM;GNA15;SLC25A28;TRIM47;NLRP1;RELT;CCT5;LYN;MAP2K3;PRELID1;MLKL;SMOX;DDX58;IFNGR2;ACTN1;RFTN1;MICAL2;TNFRSF10A;MOGS;PARP14;ARHGAP25;PSMB8;CDC25B;EHD1;SLC25A37;PLSCR1;CDC34;OAS1;OAS2;OAS3;PPIF;TRIM14;ITGA5;LTB
Up-regulated by SARS-CoV-2 in intestinal organoids 24hr expansion from GSE149312	45/500	0.000826164380256647	0.00732282064318392	0	0	1.729128691214	12.2745948839214	GTF2A2;TXNDC9;RTCA;MGST3;YTHDC2;ODC1;CUL2;AMD1;GHITM;HNRNPLL;ABHD16A;TGS1;DPH3;FAM177A1;PHACTR2;MFSD1;CHAC2;MB21D2;IER5;CEP76;NR2C2AP;SLC25A24;SLC36A1;TPM4;GADD45B;MLKL;PLK2;TPM1;TRAPPC8;ACYP2;TYK2;MCC;RABGGTB;UNC13D;TMCO1;RAB10;NR4A2;PLSCR1;OAS1;CD47;PIGG;ACOT4;LGR4;MYD88;COPS9
MERS-CoV 38 Literature-Associated Genes from Geneshot GeneRIF	8/38	0.000911007098695846	0.00772375583676913	0	0	4.60805860805861	32.2608333868657	IFITM3;IFITM1;IRF3;DDX58;HLA-B;HLA-A;RCHY1;HLA-DRB1
Down-regulated by IAV-infection in mouse spleen	41/455	0.00134581631535347	0.0105742571397034	0	0	1.72874327708667	11.4282974400428	CYFIP2;BLK;PXK;SEH1L;BTG1;IFITM2;CD81;CLEC16A;ITPR2;AGAP3;FAM107B;BAG6;MBTD1;CST3;TBRG1;INPP5D;COTL1;PIP4K2A;AMZ2;RAC1;PSPH;SMIM14;SLC12A2;CMTM7;GABARAPL1;GADD45B;NEK7;TMEM176A;UBE4B;MIF4GD;NCOR2;ASXL1;SLCO3A1;PEX6;PPIF;LAMTOR4;FKBP4;SMAP2;ARHGEF7;GALK2;EIF3B
Up-regulated by SARS-CoV-1 in Calu-3 from GSE148729	44/498	0.00135567399226967	0.0105742571397034	0	0	1.69291483113069	11.1790895082977	IFITM3;IFITM1;IFITM2;DCLRE1C;UBA7;KMT2C;MYCBP2;ADAR;TMEM140;FAM214A;SLC2A6;ETS2;SMCHD1;EPC1;PIEZO1;SNIP1;MB21D2;GBP2;IER5;ZBP1;USP25;HLA-H;BTN3A1;DDX58;IL10RA;IFRD1;HLA-B;FOS;TRAF1;KLF4;HLA-F;PARP14;PSMB8;HLA-E;MED13L;ETV7;OAS1;OAS2;IRF1;OAS3;REL;TRIM14;UHRF1BP1;MYD88
Up-regulated by SARS-CoV-1 in intestinal organoids 60hr from GSE149312	44/500	0.00146645830067574	0.0108029174464693	0	0	1.68530701754386	10.9964683614885	DNMT1;GTF2A2;TXNDC9;HSP90AB1;SLC35D1;MAST3;YTHDC2;ODC1;AMD1;SRSF1;GPS2;TAPBPL;SRM;IPO9;SMPD1;FLVCR2;MFSD1;METTL7B;TMPO;RFC5;SLC36A1;RBM14;MLKL;PLK2;TPM1;EXOC6B;MICAL2;IMP4;CNOT10;TBCB;HNRNPAB;TMCO1;NR4A2;PLSCR1;RAD51C;MSH2;NHP2;SPRTN;PPIF;PSMG1;LAMTOR1;FKBP4;SLC27A4;COPS9
COVID19-Nsp7 protein host PPI from Krogan	7/32	0.00149578856951114	0.0108029174464693	0	0	4.83531564501372	31.454220215628	RAB10;RAB1A;LMAN2;DCAKD;NDUFAF2;MOGS;RAB7A
Down-regulated by SARS-CoV-2 in A549-ACE2 treated with Trifluoperazine from GSE154613	43/500	0.00254217399592894	0.0177044260430766	0	0	1.64175684040335	9.80906313960311	CEP57;TXNDC9;UHRF2;COPB1;AK3;BRCA1;HSD17B11;FAM214A;TM9SF3;FAM107B;MBTD1;LMBR1;SMCHD1;ALCAM;RFK;TDG;SLC38A6;MFSD1;UQCRFS1;ME2;MAP4K5;SPG11;TMPO;ANKRD28;PRKAB2;PDCD6IP;MIOS;NEK7;TRNT1;FBXO11;TBCK;RFX7;MFAP3;ACER3;TTC3;ATM;ATXN10;CD47;CALM1;SOS2;LGR4;ITM2B;ARL8B
SARS perturbation Up Genes PBMCs GDS1028:GPL201	27/280	0.00336480729517798	0.0226254283641278	0	0	1.85460955026172	10.5608600340772	SERPINA1;ODC1;NCF4;MAP3K7CL;IRS2;IFI30;COX5B;OAZ1;YBX3;CST3;FTH1;ALOX5;COTL1;UQCRFS1;LTA4H;FBXO7;RPS10;GPX1;MMD;ACTN1;HLA-B;RPL23A;SORL1;RPS26;VIM;ATP6V0C;HLA-DRB1
Up-regulated by SARS-COV-2 infection of Calu3 cells	42/500	0.00430272140976438	0.0262197085907517	0	0	1.59847615588447	8.70930943656633	IFITM1;IFITM2;UBA7;NCF2;LST1;IRS2;PPP2R2A;ADAR;BCL10;TMEM140;CDC14A;ETS2;BCL2L11;EPC1;NLRP1;MB21D2;GBP2;LYN;ZBP1;APOBEC3D;GADD45B;BTN3A1;DDX58;IFNGR2;TRAF1;KLF4;HLA-F;PARP14;PSMB8;TTC39B;NR4A2;ETV7;SLC25A37;PLSCR1;OAS1;OAS2;IRF1;OAS3;TRIM14;UHRF1BP1;LTB;MYD88
Up-regulated by SARS-CoV-2 2 MOI in Calu-3 from GSE147507	42/500	0.00430272140976438	0.0262197085907517	0	0	1.59847615588447	8.70930943656633	IFITM1;IFITM2;UBA7;NCF2;LST1;IRS2;PPP2R2A;ADAR;BCL10;TMEM140;CDC14A;ETS2;BCL2L11;EPC1;NLRP1;MB21D2;GBP2;LYN;ZBP1;APOBEC3D;GADD45B;BTN3A1;DDX58;IFNGR2;TRAF1;KLF4;HLA-F;PARP14;PSMB8;TTC39B;NR4A2;ETV7;SLC25A37;PLSCR1;OAS1;OAS2;IRF1;OAS3;TRIM14;UHRF1BP1;LTB;MYD88
Down-regulated by SARS-CoV-1 in intestinal organoids 60hr from GSE149312	42/500	0.00430272140976438	0.0262197085907517	0	0	1.59847615588447	8.70930943656633	DENND1C;ANKRD37;BTG1;SERPINA1;PHF1;GBE1;PELI2;CXCR4;PPP2R2A;ASAP1;SPINT2;GABARAP;ETS2;TGOLN2;GUCD1;ZMIZ1;INPP5D;KCNN4;GBP2;PDK2;PRKAB2;HSPA1L;KHNYN;GPX4;FNBP1;IGFBP4;SPAG4;IFRD1;TMEM176A;HLA-B;KIAA2013;HLA-A;ARAP1;KLF4;TNFRSF10D;HLA-E;SLC6A6;TMEM59;KCNQ1;GID8;REL;KDM7A
SARS Perturbation Up Genes Mouse Lung from GSE19137:GPL1261:6	31/348	0.00576478826503942	0.0340646579297784	0	0	1.69996724436588	8.76500876349382	IFITM3;IFITM2;HSP90AB1;SPINT2;IFI30;OAZ1;SNX3;CST3;FTH1;DVL1;PIEZO1;PGLS;ACAA1;YWHAH;GPX1;GPX4;IGFBP4;GLRX5;TBCB;HLA-A;FOS;KLF4;MPEG1;DDX39B;STUB1;LAMTOR1;VIM;ATP6V0C;ITM2B;ABCG1;ITM2C
Down-regulated by cystine and theanine in IAV-infected mouse spleen	50/630	0.00597178485882858	0.0342499425726933	0	0	1.50410509031199	7.70208511204966	IFITM3;CLIC4;NCF4;GIMAP1;ROGDI;CIB1;RASSF2;ABHD16A;ARL6IP5;EPC1;NELFA;TMEM38B;RPS10;DDX17;SMIM14;TOR3A;GPX1;USP3;ACTN1;GTF3A;MOGS;AEBP2;BIN1;BLK;HDAC5;POM121;GOSR2;MYCBP2;TCF7;ITPR1;LTBP4;ITPR2;CXCR4;SPATA6;TM9SF3;CST3;SLC25A28;HNRNPDL;MARK2;RABGAP1L;CD72;KLF4;TTC39B;EFNA3;SON;SPRTN;ACKR3;STRN;RGL2;MYD88
Up-regulated by MHV-A59 in murine liver 3d from GSE146074	41/500	0.00710813933108876	0.0385024213767308	0	0	1.55546297839249	7.69412059194055	IFITM3;CLIC4;HSP90AB1;IFITM2;SRXN1;UBA7;LST1;UBR4;TAPBPL;AGPAT2;CNDP2;TBRG1;PSMB1;COTL1;UBXN4;GBP2;HTATIP2;LYN;IFNAR2;CAP1;CD53;ZBP1;TPM4;DDX58;TMEM176A;ARPC5;PARP14;CLPX;PSMB8;MPEG1;PDIA4;CALHM6;SLC6A6;DAP;CDC34;IRF1;CLPTM1L;CD47;VIM;CALM1;ITM2C
Up-regulated by MHV-A59 in murine spleen 5d from GSE146074	41/500	0.00710813933108876	0.0385024213767308	0	0	1.55546297839249	7.69412059194055	IFITM3;HSP90AB1;IFITM2;SELPLG;RPLP0;ODC1;COX5B;GABARAP;CNDP2;LMNB1;CST3;RPS18;FTH1;COTL1;GBP2;RPS10;CCT5;CCT4;CAP1;CD53;ZBP1;RPL23A;PARP14;HNRNPAB;PSMB8;MPEG1;PDIA4;CCT6A;RPS26;IRF1;OAS3;NHP2;RPL26;P4HB;VIM;FKBP4;CALM1;UBA52;ATP6V0C;ITM2B;EIF3B
SARS-CoV perturbation Up Genes bronchial epithelial 2B4 from GSE17400:GPL570:5	28/311	0.00730963670149723	0.0385237609943773	0	0	1.71825061969305	8.45132169811834	IFITM3;IFITM1;IFITM2;TMEM140;ETS2;SLC25A28;SERTAD1;SNIP1;CEP76;MARK2;CDK17;ZBP1;DDX58;PLK2;BAZ1A;FOS;PARP14;KLF4;PSMB8;NR4A2;ETV7;OAS1;OAS2;IRF1;OAS3;REL;SIDT1;MYD88
Up-regulated by IAV-infection in mouse spleen	42/523	0.0091707578056154	0.0470604676867106	0	0	1.5201435258146	7.13211112698173	IFITM3;CLIC4;UBA7;MGST3;GOSR2;TCF7;ITPR2;CXCR4;ADAR;GHITM;COX5B;PPOX;YBX3;LMNB1;HEBP1;GUCD1;SART3;ABHD16A;NUP85;RFK;FTH1;PSMB1;TMEM38B;GBP2;RPS10;CCT5;TMPO;CCR2;TOR3A;RBM14;USP3;ACTN1;PABPC4;DCK;FAM220A;CDK8;EFNA3;AEBP2;NUP50;SPRTN;TSR1;RCOR1
SARS Perturbation Up Genes Mouse Lung from GSE19137:GPL1261:4	25/276	0.0100745951444959	0.0485731401484059	0	0	1.72787918095062	7.94433638500812	IFITM3;HSP90AB1;NCF4;SAT2;IFI30;OAZ1;CNDP2;SNX3;CST3;FTH1;GBP2;PRELID1;GPX1;PLEKHG2;FUCA1;HLA-A;FOS;PSMB8;MPEG1;OAS1;IRF1;VIM;RGL2;ATP6V0C;ITM2B
SARS Perturbation Down Genes Mouse Lung from GSE19137:GPL1261:1	18/180	0.0104517630395594	0.0485731401484059	0	0	1.92421441774492	8.77631233197813	CYB5A;BTG1;CD81;GDI2;RPLP0;MPEG1;GABARAP;RPS26;CST3;ALCAM;RPS18;SPECC1L;DVL1;RPL26;P4HB;RPS10;CCT5;ITM2C
Healthy lung biopsy vs. COVID-19 infected lung series 15 from GSE147507 up genes	40/500	0.0114582792144958	0.0485731401484059	0	0	1.51271534044299	6.76038950198672	IFITM3;PI4K2B;IFITM1;SERPINA1;IFITM2;BCL2A1;CLEC12A;WIPF1;NCF4;LST1;IFI30;CST7;GABARAP;STRN4;LILRA5;LMNB1;ARL5B;FCGR3A;CHRAC1;FTH1;METTL7B;LYN;TLE4;VASP;CD53;ZBP1;RABGAP1L;TPM4;DDX58;HLA-B;HLA-A;APBB1IP;STK24;OAS1;LPAR6;OAS2;OAS3;SMAP2;FAM8A1;ATP6V0C
Up-regulated by SARS-CoV-2 in lung tissue from GSE147507	40/500	0.0114582792144958	0.0485731401484059	0	0	1.51271534044299	6.76038950198672	IFITM3;PI4K2B;IFITM1;SERPINA1;IFITM2;BCL2A1;CLEC12A;WIPF1;NCF4;LST1;IFI30;CST7;GABARAP;STRN4;LILRA5;LMNB1;ARL5B;FCGR3A;CHRAC1;FTH1;METTL7B;LYN;TLE4;VASP;CD53;ZBP1;RABGAP1L;TPM4;DDX58;HLA-B;HLA-A;APBB1IP;STK24;OAS1;LPAR6;OAS2;OAS3;SMAP2;FAM8A1;ATP6V0C
Up-regulated by MHV-A59 in murine liver 5d from GSE146074	40/500	0.0114582792144958	0.0485731401484059	0	0	1.51271534044299	6.76038950198672	IFITM3;IFITM1;CLIC4;IFITM2;SRXN1;UBA7;LST1;TAPBPL;CNDP2;TBRG1;PSMB1;COTL1;GBP2;YWHAH;LYN;IFNAR2;VASP;CAP1;CD53;ZBP1;TPM4;MLKL;DDX58;TMEM176A;ARPC5;PARP14;CLPX;PSMB8;MPEG1;CALHM6;CDC34;IRF1;OAS3;SNRPF;CD47;VIM;CALM1;ATP6V0C;MYD88;ITM2C
Up-regulated by SARS-CoV-2 in intestinal organoids 24hr differentiation from GSE149312	40/500	0.0114582792144958	0.0485731401484059	0	0	1.51271534044299	6.76038950198672	IFITM3;GRAMD1B;VAC14;GTF2A2;RNPEPL1;RRP1;ODC1;SRSF1;SLC2A6;SRM;HERPUD1;FXR2;RPS18;LMAN2;BLOC1S3;PDE6D;TOR3A;BRD1;HSPA1L;STARD7;ACTN1;LIMK1;ARMC7;TRAF1;ATAD3B;SUMF2;PDIA4;EHD1;HNRNPL;LSM6;MAPKAPK3;ZNF639;DDAH2;NHP2;PPIF;PLEKHM2;SNRPF;CD47;VIM;SSBP3
Down-regulated by SARS-CoV-2 in intestinal organoids 60hr expension from GSE149312	40/500	0.0114582792144958	0.0485731401484059	0	0	1.51271534044299	6.76038950198672	ANKRD37;BTG1;SERPINA1;GBE1;PELI2;LTBP4;AK3;CXCR4;PPP2R2A;ASAP1;SPINT2;GABARAP;ETS2;TGOLN2;KIAA1109;GUCD1;RAB40C;CNNM2;KCNN4;EIF4B;PDK2;POLH;CAST;PRKAB2;CDK19;HSPA1L;KHNYN;GPX4;FNBP1;IGFBP4;IFNGR2;ACTN1;SPAG4;TMEM176A;HLA-A;SORL1;SLC6A6;TMEM59;KDM7A;ITM2C
Up-regulated by SARS-CoV-2 in liver organoids from GSE151803	40/500	0.0114582792144958	0.0485731401484059	0	0	1.51271534044299	6.76038950198672	IFITM3;SERPINA1;TXNDC9;IFITM2;ODC1;RNF6;BCL10;WDR89;IFI30;ZDHHC2;YBX3;ETS2;PITPNC1;ODF2L;CASP10;TGS1;SBDSP1;KDSR;CCDC50;ZIK1;IFNAR2;CAP1;TGIF1;BTN3A1;PLK2;TMEM176A;BAZ1A;PARP14;SENP2;PSMB8;TNFRSF10D;HLA-E;ETV6;PLSCR1;NIN;LPAR6;OAS2;IRF1;PSMG1;CCDC82
