Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
lung cancer	6/14	0.0481399324787122	0.361049493590341	0	0	2.92299681450625	8.86732955384992	CASP8;IRF1;SLC22A18;BRAF;KRAS;MAP3K8
neoplasm of lung	6/14	0.0481399324787122	0.361049493590341	0	0	2.92299681450625	8.86732955384992	CASP8;IRF1;SLC22A18;BRAF;KRAS;MAP3K8
peroxisome biogenesis disorders, zellweger syndrome spectrum	6/14	0.0481399324787122	0.361049493590341	0	0	2.92299681450625	8.86732955384992	PEX16;PEX7;PEX3;PEX6;PEX1;PEX26
chronic granulomatous disease	3/5	0.0612915646616962	0.376107328605863	0	0	5.84390303623898	16.3168379478624	NCF1;NCF2;CYBA
methylmalonic acidemia	3/5	0.0612915646616962	0.376107328605863	0	0	5.84390303623898	16.3168379478624	MCEE;MMAB;MMUT
non-hodgkin lymphoma	3/5	0.0612915646616962	0.376107328605863	0	0	5.84390303623898	16.3168379478624	CASP10;BCL10;RAD54B
pyruvate dehydrogenase complex deficiency	3/5	0.0612915646616962	0.376107328605863	0	0	5.84390303623898	16.3168379478624	PDHX;PDHB;DLD
neuronal ceroid lipofuscinosis	4/9	0.0914509691042043	0.536777427350764	0	0	3.11692383051678	7.45553314748411	MFSD8;CLN3;TPP1;CLN8
autoimmune lymphoproliferative syndrome	3/6	0.104266387652916	0.541383166659369	0	0	3.89569049951028	8.8074013707118	CASP8;CASP10;KRAS
hereditary paraganglioma-pheochromocytoma syndromes	3/6	0.104266387652916	0.541383166659369	0	0	3.89569049951028	8.8074013707118	SDHAF2;SDHC;SDHA
pontocerebellar hypoplasia type 2	3/6	0.104266387652916	0.541383166659369	0	0	3.89569049951028	8.8074013707118	TSEN34;VPS53;TSEN2
amyotrophic lateral sclerosis	6/17	0.11470368557108	0.573518427855399	0	0	2.125414893854	4.60238004902528	FIG4;SETX;TARDBP;SPG11;OPTN;SOD1
asthma, susceptibility to	4/10	0.128607859681508	0.598691760586331	0	0	2.59727324679566	5.32697457827277	ALOX5;HLA-G;PLA2G7;TNF
hermansky-pudlak syndrome	4/10	0.128607859681508	0.598691760586331	0	0	2.59727324679566	5.32697457827277	HPS1;AP3D1;DTNBP1;AP3B1
fanconi anemia	5/14	0.139291782951642	0.626813023282388	0	0	2.16451630464369	4.26666074745723	RAD51C;FANCD2;FANCA;FANCC;FANCG
renal cell carcinoma, nonpapillary	3/7	0.155561511131477	0.677445290411272	0	0	2.92158423114594	5.43623284352039	FLCN;VHL;SLC49A4
ashkenazi jewish disorders	4/11	0.170847184128903	0.677528266025668	0	0	2.22609425842343	3.93347690424104	FCGR2A;GBA;FANCC;MCOLN1
disorder of fatty acid metabolism	4/11	0.170847184128903	0.677528266025668	0	0	2.22609425842343	3.93347690424104	HADHA;ACADVL;ACADM;ETFB
systemic lupus erythematosus	4/11	0.170847184128903	0.677528266025668	0	0	2.22609425842343	3.93347690424104	FCGR2A;CTLA4;IRF5;PTPN22
schizophrenia	6/19	0.175655476377025	0.677528266025668	0	0	1.7982017982018	3.12748781354416	APOL4;MTHFR;AKT1;DISC1;RBM12;APOL2
congenital disorder of glycosylation	10/37	0.209909797382336	0.736287637111799	0	0	1.44314537741077	2.2528616001331	DPAGT1;DPM1;COG8;B4GALT1;SLC35C1;RFT1;ALG3;ALG12;ALG11;DDOST
disorder of amino acid metabolism	3/8	0.212705317387853	0.736287637111799	0	0	2.33712047012733	3.61750621154019	BCKDHA;BCKDHB;ASL
dyskeratosis congenita	3/8	0.212705317387853	0.736287637111799	0	0	2.33712047012733	3.61750621154019	RTEL1;NHP2;WRAP53
neoplasm of stomach	3/8	0.212705317387853	0.736287637111799	0	0	2.33712047012733	3.61750621154019	APC;CASP10;IRF1
charcot-marie-tooth disease type 4	4/13	0.266096389863473	0.768747628768341	0	0	1.73118894059379	2.29191527001291	FIG4;NDRG1;SBF2;HK1
aicardi goutieres syndrome	2/5	0.271642278696132	0.768747628768341	0	0	2.59649122807018	3.38392712379382	RNASEH2B;SAMHD1
familial partial lipodystrophy	2/5	0.271642278696132	0.768747628768341	0	0	2.59649122807018	3.38392712379382	LMNA;PPARG
ischemic stroke	2/5	0.271642278696132	0.768747628768341	0	0	2.59649122807018	3.38392712379382	PRKCH;NOS3
leukoencephalopathy with vanishing white matter	2/5	0.271642278696132	0.768747628768341	0	0	2.59649122807018	3.38392712379382	EIF2B3;EIF2B2
neural tube defect	2/5	0.271642278696132	0.768747628768341	0	0	2.59649122807018	3.38392712379382	CCL2;FUZ
hepatocellular carcinoma	3/9	0.273332490228743	0.768747628768341	0	0	1.94747796278159	2.52600805874167	CASP8;APC;CTNNB1
limb-girdle muscular dystrophies, autosomal dominant	3/9	0.273332490228743	0.768747628768341	0	0	1.94747796278159	2.52600805874167	DNAJB6;HNRNPDL;TNPO3
xeroderma pigmentosum	3/9	0.273332490228743	0.768747628768341	0	0	1.94747796278159	2.52600805874167	ERCC3;XPC;POLH
human immunodeficiency virus type 1, susceptibility to	4/14	0.316818225549533	0.813043690304288	0	0	1.55797207935342	1.7907753143339	IL4R;CCL3L1;CCL3;CCL2
neoplasm of the genitourinary tract	6/23	0.324387710005507	0.813043690304288	0	0	1.37474955676953	1.54771483084988	RB1;MXI1;AKT1;CTNNB1;KRAS;BCL10
disorders of intracellular cobalamin metabolism	3/10	0.335357320956197	0.813043690304288	0	0	1.66916188610606	1.82365731680899	ZNF143;MTRR;MTR
mycobacterium tuberculosis, susceptibility to	3/10	0.335357320956197	0.813043690304288	0	0	1.66916188610606	1.82365731680899	SP110;SLC11A1;CCL2
thoracic aortic aneurysm and aortic dissection	3/10	0.335357320956197	0.813043690304288	0	0	1.66916188610606	1.82365731680899	SMAD3;TGFBR1;TGFBR2
atrial fibrillation	2/6	0.355330205392244	0.813043690304288	0	0	1.94724602203182	2.0148305809181	KCNQ1;KCNJ2
cutaneous melanoma	2/6	0.355330205392244	0.813043690304288	0	0	1.94724602203182	2.0148305809181	CDK4;CDKN2A
hereditary cutaneous melanoma	2/6	0.355330205392244	0.813043690304288	0	0	1.94724602203182	2.0148305809181	CDK4;CDKN2A
hyperphosphatasia-intellectual disability syndrome	2/6	0.355330205392244	0.813043690304288	0	0	1.94724602203182	2.0148305809181	PGAP2;PIGO
malignant melanoma of skin	2/6	0.355330205392244	0.813043690304288	0	0	1.94724602203182	2.0148305809181	CDK4;CDKN2A
neoplasm of ovary	2/6	0.355330205392244	0.813043690304288	0	0	1.94724602203182	2.0148305809181	AKT1;CTNNB1
susceptibility to malaria	4/16	0.419275758741734	0.918079421221051	0	0	1.29814678749286	1.12838351083828	FCGR2A;CD36;TNF;ICAM1
acute lymphoid leukemia	2/7	0.435237651541832	0.918079421221051	0	0	1.55769889840881	1.29579219040053	BCR;NUP214
renal dysplasia and retinal aplasia	2/7	0.435237651541832	0.918079421221051	0	0	1.55769889840881	1.29579219040053	WDR19;SDCCAG8
rheumatoid arthritis	2/7	0.435237651541832	0.918079421221051	0	0	1.55769889840881	1.29579219040053	NFKBIL1;PTPN22
severe congenital neutropenia	2/7	0.435237651541832	0.918079421221051	0	0	1.55769889840881	1.29579219040053	G6PC3;VPS45
hepatic failure, early-onset, and neurologic disorder due to cytochrome c oxidase deficiency	3/12	0.457043813262788	0.949244842930407	0	0	1.29807378387202	1.01636064653458	SCO1;COA8;COX20
parkinson disease	5/22	0.477723113971943	0.961105444420489	0	0	1.14534397786552	0.846093054695789	ATXN2;GBA;ATP13A2;PLA2G6;FBXO7
familial cancer of breast	6/27	0.484112372004394	0.961105444420489	0	0	1.11261245493051	0.807131605141793	NQO2;CASP8;RAD51C;SLC22A18;AKT1;KRAS
neoplasm of the breast	6/27	0.484112372004394	0.961105444420489	0	0	1.11261245493051	0.807131605141793	NQO2;CASP8;RAD51C;SLC22A18;AKT1;KRAS
familial hypercholesterolemias	2/8	0.5094150560593	0.964365018811837	0	0	1.29800081599347	0.875491374601634	LDLRAP1;LDLR
familial hyperinsulinism	2/8	0.5094150560593	0.964365018811837	0	0	1.29800081599347	0.875491374601634	GLUD1;HADH
mitochondrial dna deletion syndromes	2/8	0.5094150560593	0.964365018811837	0	0	1.29800081599347	0.875491374601634	SUCLA2;RRM2B
myocardial infarction 1	3/13	0.51432801003298	0.964365018811837	0	0	1.16819294809011	0.776724558245145	PSMA6;GCLM;LRP8
parkinson disease, late-onset	2/9	0.576867171438377	0.978214056251524	0	0	1.1125021856968	0.612035561902297	ATXN2;GBA
alzheimer's disease	2/10	0.637244583295273	0.978214056251524	0	0	0.973378212974296	0.438605912440949	APP;NOS3
meckel-gruber syndrome	2/10	0.637244583295273	0.978214056251524	0	0	0.973378212974296	0.438605912440949	MKS1;B9D2
common variable immunodeficiency 2	1/5	0.681172683373609	0.978214056251524	0	0	0.973384728340675	0.373720779464526	ICOS
cutis laxa, autosomal recessive	1/5	0.681172683373609	0.978214056251524	0	0	0.973384728340675	0.373720779464526	ATP6V0A2
de lange syndrome	1/5	0.681172683373609	0.978214056251524	0	0	0.973384728340675	0.373720779464526	RAD21
familial hypercholesterolemia	1/5	0.681172683373609	0.978214056251524	0	0	0.973384728340675	0.373720779464526	LDLR
galloway-mowat syndrome	1/5	0.681172683373609	0.978214056251524	0	0	0.973384728340675	0.373720779464526	OSGEP
glaucoma	1/5	0.681172683373609	0.978214056251524	0	0	0.973384728340675	0.373720779464526	OPTN
hyperekplexia	1/5	0.681172683373609	0.978214056251524	0	0	0.973384728340675	0.373720779464526	GPHN
malignant tumor of esophagus	1/5	0.681172683373609	0.978214056251524	0	0	0.973384728340675	0.373720779464526	TGFBR2
muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 1	1/5	0.681172683373609	0.978214056251524	0	0	0.973384728340675	0.373720779464526	POMT1
shprintzen syndrome	1/5	0.681172683373609	0.978214056251524	0	0	0.973384728340675	0.373720779464526	DGCR2
essential hypertension	2/11	0.690621413721338	0.978214056251524	0	0	0.865170678634571	0.320254595332419	NOS3;ECE1
romano-ward syndrome	2/11	0.690621413721338	0.978214056251524	0	0	0.865170678634571	0.320254595332419	KCNH2;KCNQ1
charcot-marie-tooth disease	8/44	0.702377078174885	0.978214056251524	0	0	0.864972351611234	0.305581645459994	FIG4;MCM3AP;IGHMBP2;NDRG1;MORC2;SBF2;WARS1;HK1
mitochondrial diseases	11/60	0.706138091137753	0.978214056251524	0	0	0.873725741523302	0.304008034907322	PDHX;SUCLA2;RRM2B;SCO1;COX15;PDHB;COA8;SDHA;DLD;LRPPRC;COX20
4p partial monosomy syndrome	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	FGFRL1
alpha-dystroglycan related dystrophy	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	POMT1
beckwith-wiedemann syndrome	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	KCNQ1
congenital hypothyroidism	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	PAX8
congenital myopathy with fiber type disproportion	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	TPM3
disorder of the urea cycle metabolism	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	ASL
hereditary nephrotic syndrome	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	ACTN4
hirschsprung disease	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	ECE1
lissencephaly	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	PAFAH1B1
malformation of cortical development	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	PAFAH1B1
meningioma, familial	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	SMARCE1
perrault syndrome	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	HSD17B4
postmenopausal osteoporosis	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	VDR
pure gonadal dysgenesis 46,xy	1/6	0.746341094769681	0.978214056251524	0	0	0.7786588350465	0.227814202259399	MAP3K1
craniosynostosis syndrome	1/7	0.79819158418984	0.998024172624255	0	0	0.648841572850383	0.146253192280819	TCF12
distal hereditary motor neuronopathy	1/7	0.79819158418984	0.998024172624255	0	0	0.648841572850383	0.146253192280819	IGHMBP2
glioma	1/7	0.79819158418984	0.998024172624255	0	0	0.648841572850383	0.146253192280819	CTNNB1
neonatal diabetes mellitus	1/7	0.79819158418984	0.998024172624255	0	0	0.648841572850383	0.146253192280819	ZFP57
congenital muscular dystrophy	2/14	0.812832094432223	0.998024172624255	0	0	0.64875560995512	0.13444208999946	COL6A2;POMT1
arrhythmogenic right ventricular cardiomyopathy	1/8	0.839445289566742	0.998024172624255	0	0	0.556114956996014	0.0973278890964085	TMEM43
hyperlipoproteinemia	1/8	0.839445289566742	0.998024172624255	0	0	0.556114956996014	0.0973278890964085	LDLR
nemaline myopathy	1/8	0.839445289566742	0.998024172624255	0	0	0.556114956996014	0.0973278890964085	TPM3
pheochromocytoma	1/8	0.839445289566742	0.998024172624255	0	0	0.556114956996014	0.0973278890964085	VHL
venous thrombosis	1/8	0.839445289566742	0.998024172624255	0	0	0.556114956996014	0.0973278890964085	MTHFR
primary autosomal recessive microcephaly	2/15	0.842775967993815	0.998024172624255	0	0	0.598813671029093	0.102429540716338	KNL1;MCPH1
diabetes mellitus type 2	4/28	0.85302286067349	0.999156970336362	0	0	0.648583557841456	0.103104635197307	PTPN1;TCF7L2;GPD2;PPARG
malignant tumor of prostate	1/9	0.872267470528416	0.999156970336362	0	0	0.486569995105237	0.0664942516042804	MXI1
nephronophthisis	1/9	0.872267470528416	0.999156970336362	0	0	0.486569995105237	0.0664942516042804	NEK8
glycogen storage disease	2/17	0.889961930717737	0.999156970336362	0	0	0.51890656874745	0.0604923591669138	LDHA;ALDOA
osteogenesis imperfecta	1/10	0.898381041882633	0.999156970336362	0	0	0.432479469190189	0.0463449228272206	SERPINF1
autosomal dominant non-syndromic sensorineural deafness type dfna	3/25	0.910437671432758	0.999156970336362	0	0	0.530596117887989	0.0497857475067573	DIAPH1;DIABLO;ACTG1
limb-girdle muscular dystrophy	3/25	0.910437671432758	0.999156970336362	0	0	0.530596117887989	0.0497857475067573	DNAJB6;HNRNPDL;TNPO3
obesity	1/11	0.919156923597207	0.999156970336362	0	0	0.38920704845815	0.0328095378651573	PPARG
joubert syndrome	2/20	0.936647887768885	0.999156970336362	0	0	0.43234054127567	0.0282957606966488	ARL13B;TMEM138
hypogonadotropic hypogonadism 7 with or without anosmia	1/14	0.959297801430395	0.999156970336362	0	0	0.299333559245454	0.0124384226107512	POLR3B
cardiomyopathy	5/48	0.979040297715548	0.999156970336362	0	0	0.452069778836184	0.00957595686923531	TMEM43;LMNA;PRKAG2;SDHA;TMPO
primary dilated cardiomyopathy	3/34	0.980382972829231	0.999156970336362	0	0	0.376338820258444	0.00745602284567944	LMNA;SDHA;TMPO
primary ciliary dyskinesia	3/36	0.986243372173576	0.999156970336362	0	0	0.353485887276289	0.00489653142949256	CFAP298;DNAAF5;GAS8
charcot-marie-tooth disease, type 2	1/19	0.987033279036167	0.999156970336362	0	0	0.216117365529994	0.00282066071400899	IGHMBP2
diamond-blackfan anemia	1/19	0.987033279036167	0.999156970336362	0	0	0.216117365529994	0.00282066071400899	RPL15
hereditary hearing loss and deafness	24/170	0.987050910833502	0.999156970336362	0	0	0.637911793364104	0.00831432509766447	PEX16;PDHX;COX15;DIABLO;KARS1;PEX1;PDHB;SDHA;TRIOBP;LRPPRC;ACTG1;PEX26;SERPINB6;DIAPH1;PEX7;SUCLA2;SCO1;RRM2B;PEX3;KCNQ1;PEX6;COA8;DLD;COX20
familial dilated cardiomyopathy	2/30	0.990883669539807	0.999156970336362	0	0	0.277758349361777	0.0025437494288791	LMNA;SDHA
primary familial hypertrophic cardiomyopathy	1/22	0.993472630666193	0.999156970336362	0	0	0.185208493578538	0.00121288704271342	PRKAG2
retinitis pigmentosa	7/75	0.997038226646087	0.999156970336362	0	0	0.399780132641292	0.0011858150701464	PRPF4;ARL6;KLHL7;ROM1;PRPF8;BEST1;DHDDS
nonsyndromic hearing loss and deafness	6/72	0.998502997057207	0.999156970336362	0	0	0.353010625737898	0.000528853892321587	DIAPH1;DIABLO;KARS1;TRIOBP;ACTG1;SERPINB6
nonsyndromic hearing loss and deafness, autosomal recessive	3/51	0.999156970336362	0.999156970336362	0	0	0.242791993143976	0.000204767176848826	KARS1;TRIOBP;SERPINB6
