Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Chromosomal and microsatellite instability in colorectal cancer  WP4216	32/73	5.13372100900354e-06	0.000207682349909689	0	0	3.0549697753451	37.2085537199061	LEF1;TCF7;BBC3;MAPK9;MAPK8;TBK1;BCL2L11;CASP3;AKT3;AKT1;POLK;RAC1;BAK1;RALGDS;MAPK3;SMAD2;TCF7L2;MAP2K1;JUN;SMAD3;BRAF;MLH1;TGFBR1;TGFBR2;MSH2;APC;BCL2;BIRC5;BAX;CTNNB1;KRAS;EXOC2
PDGFR-beta pathway WP3972	17/29	7.44205167648856e-06	0.00025989561767087	0	0	5.53474610974611	65.3562966238289	STAT5B;MAP2K4;JUN;MAP2K1;MAP3K1;STAT1;PRKCB;SRF;STAT3;PRKCA;PIK3R1;MAPK8;STAT6;GRB2;JAK2;MAPK3;JAK1
IL-3 Signaling Pathway WP286	24/49	7.59245624656473e-06	0.00025989561767087	0	0	3.75399458528181	44.2534223513422	CD86;LYN;STAT5B;MAP2K1;JUN;SYK;YWHAB;STAT3;PIK3CD;PTPN11;GAB2;PIK3R1;VAV1;MAPK8;YWHAQ;INPP5D;RAPGEF1;BCL2;AKT1;GRB2;CD69;JAK2;JAK1;MAPK3
B Cell Receptor Signaling Pathway WP23	38/97	1.75629174505177e-05	0.000558249876105742	0	0	2.52186980673194	27.6137703828981	PIK3R1;BCL10;ETS1;MALT1;RASGRP3;IKBKB;CDC42;MAPK9;MAPK8;INPP5D;RPS6KA1;PLCG2;AKT1;PIP5K1C;RAC1;GTF2I;NCK1;LYN;PTPN18;MAP2K1;JUN;MAP2K2;SYK;PRKCB;PDPK1;NFATC2;BRAF;PTPN11;GAB2;NFKB1;VAV1;CREB1;RAPGEF1;GRB2;PIK3AP1;CRK;CARD11;CD22
Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341	30/71	2.4056469310076e-05	0.000713675256198923	0	0	2.86262226684382	30.4442929731591	IFI27L2;CAMK2D;TNF;ETS1;IKBKB;MAPK9;MAPK8;RXRA;PLCG2;CCL2;CAMK2G;JAK1;MAPK3;MED1;JUN;PRKCH;RSAD2;PRKCB;VDR;STAT1;PRKCA;ISG15;TYK2;NFKB1;MAPK13;OAS2;SP1;SP3;PRKCQ;KRAS
TNF alpha Signaling Pathway WP231	36/92	2.97559197117802e-05	0.000827586516983886	0	0	2.51636280283528	26.2267471852561	DIABLO;CUL1;TXN;TNF;IKBKB;MAPK9;CASP7;MAPK8;CASP8;TBK1;CASP3;PSMD2;AKT1;CCL2;MAP3K8;RAC1;RFFL;MAP3K5;SKP1;MAPK3;MAP2K4;TRAP1;JUN;MAP3K1;CSNK2A1;CYBA;CFLAR;TNFRSF1B;NFKB1;CDC37;BAX;KRAS;GRB2;TAB1;MAP3K14;NSMAF
AGE/RAGE pathway WP2324	28/66	4.07050411678885e-05	0.00106551431292414	0	0	2.88183503844608	29.1329274960229	NCF1;HIF1A;AGER;IKBKB;CDC42;MAPK9;MAPK8;CASP8;CASP3;AKT1;RAC1;JAK2;MAPK3;SMAD2;STAT5B;MAP2K1;JUN;SMAD3;PRKCB;STAT1;NOS3;STAT3;PRKCA;DDOST;NFKB1;SOD1;DIAPH1;SP1
Apoptosis WP254	33/84	5.72469700809939e-05	0.00135165596783279	0	0	2.53173336428799	24.7303154162657	DIABLO;PIK3R1;TNF;BBC3;IKBKB;CASP7;CASP8;BCL2L11;CASP6;CASP10;CASP3;TNFSF10;AKT1;CASP2;BAK1;MAP2K4;DFFB;BNIP3L;DFFA;JUN;MAP3K1;CRADD;CDKN2A;CFLAR;TNFRSF1B;NFKB1;IRF3;IRF1;IRF2;BCL2;BIRC5;BAX;IRF5
Interferon type I signaling pathways WP585	24/54	5.77111536827482e-05	0.00135165596783279	0	0	3.12734432685208	30.5230685784796	IFNAR2;MAP3K1;PRMT1;STAT1;STAT3;PIK3CD;PTPN11;GAB2;TYK2;PIK3R1;VAV1;RPTOR;ZAP70;RPS6KA5;CREB1;RPS6KB1;RAPGEF1;PDCD4;RAC1;CRK;EIF4E;EIF4B;JAK1;IFNAR1
TYROBP Causal Network WP3945	26/61	6.89338793514032e-05	0.00153377881556872	0	0	2.90447813698245	27.831763204064	CD84;ITGAM;IGSF6;NCF2;ITGB2;PLEK;GIMAP2;CAPG;SAMSN1;ZFP36L2;RPS6KA1;ITGAX;CD37;NCKAP1L;SH2B3;ABCC4;IL10RA;RNASE6;TNFRSF1B;RUNX3;TGFBR1;APBB1IP;TYROBP;SLC7A7;BIN2;C1QC
Cardiac Hypertrophic Response WP2795	24/55	8.26772563341538e-05	0.00166394487210857	0	0	3.0262717045247	28.448666916089	MEF2A;HDAC4;MAP2K4;MAP2K1;CAMK2D;MAP2K2;MAP3K1;PDPK1;NFATC2;PRKCA;TNF;HDAC9;TGFBR1;NFKB1;IKBKB;CDK9;PPP3CA;MAPK8;AKT1;RAC1;IKBKE;MAP3K14;MAP2K5;MAPK3
VEGFA-VEGFR2 Signaling Pathway WP3888	73/236	8.50855933536179e-05	0.00166394487210857	0	0	1.75726980109494	16.4688739540861	ITGB1;NCF1;NCF2;CTNND1;FHL2;ARRB2;ETS1;ICAM1;PPP3CA;RPS6KA5;AKT1;RAC1;EIF2A;MAP3K5;NCK1;MAP2K4;MAP2K1;ANXA1;MAP2K2;PRKCB;PDPK1;PLAUR;PRKCA;INPP4B;CREB1;HGS;NCL;RAPGEF1;PRKD2;CRK;ARF6;HDAC4;ROCK2;SRF;PXN;PIK3R1;TXN;NDRG1;HDAC9;CAMKK2;CDC42;MAPK9;MAPK8;MKNK1;CTNNA1;DNAJB9;PTK2B;CCL2;STAT6;RICTOR;FLNB;WASF1;PAK2;EIF4E;MAPK3;EGR1;PTPN1;JUN;STAT1;NOS3;STAT3;NFATC2;NFATC1;PTPN11;SMARCA2;PTK2;RAB11A;NFKB1;RPS6KB1;BCL2;CTNNB1;GRB2;RAB5A
Integrated Breast Cancer Pathway WP1984	51/151	8.60016450752745e-05	0.00166394487210857	0	0	1.9981739345887	18.7051942047113	RB1;MRE11;BMPR2;CERK;NAB1;DHTKD1;CASP8;RASGEF1A;IMPA1;ZMIZ1;ALKBH1;CASP3;AKT1;RAC1;JAK1;ANXA1;RALGAPA1;NCOA3;TSC2;PPP4R3A;PPP4R3B;SIRT1;TGFBR1;CDC25B;TGFBR2;EDAR;CREB1;MSH2;USP15;USP16;TFPI;RASGRP3;CDC42;BAK1;UBE2F;SMAD2;JUN;STAT1;BRAF;NFKB1;PML;SP1;CDK4;BCL2;NF1;BAX;CTNNB1;KRAS;TAB1;ATR;BMPR1A
IL-9 Signaling Pathway WP22	11/17	9.23130651653386e-05	0.0016818178179749	0	0	7.15476774615636	66.4701167697243	CDK9;STAT5B;MAP2K1;MAP2K2;STAT1;STAT3;GRB2;PIK3R1;JAK3;MAPK3;JAK1
IL-7 Signaling Pathway WP205	14/25	9.65645292380699e-05	0.0016818178179749	0	0	4.96904225163494	45.9402817392844	STAT5B;MAP2K1;MAP2K2;STAT1;STAT3;PIK3R1;IL7;IL2RA;AKT1;PTK2B;IL7R;JAK3;MAPK3;JAK1
IL-6 signaling pathway WP364	20/43	0.000108849510072536	0.0016818178179749	0	0	3.39744069445484	31.0034954661436	MAP2K4;MAP2K1;MAP2K2;STAT1;STAT3;PTPN11;PIK3R1;PRDM1;TYK2;NLK;VAV1;RPS6KB1;IRF1;AKT1;GRB2;RAC1;JAK2;IL6R;MAPK3;JAK1
Leptin signaling pathway WP2034	30/76	0.00011031649192885	0.0016818178179749	0	0	2.55066390886391	23.2420503081717	KHDRBS1;ROCK2;PDE3B;PIK3R1;IKBKB;CDC42;MAPK8;RPS6KA1;PLCG2;AKT1;RAC1;JAK2;EIF4E;JAK1;MAPK3;PTPN1;STAT5B;MAP2K1;MAP2K2;STAT1;NOS3;STAT3;PTPN11;NFKB1;PTK2;CREB1;RPS6KB1;SP1;BAX;GRB2
Prolactin Signaling Pathway WP2037	30/76	0.00011031649192885	0.0016818178179749	0	0	2.55066390886391	23.2420503081717	ITGB1;PXN;PIK3R1;MAPK9;MAPK8;CASP3;RPS6KA2;AKT1;RAC1;JAK2;JAK1;MAPK3;PTPN1;STAT5B;MAP2K1;JUN;MAP2K2;STAT1;STAT3;PTPN11;GAB2;YWHAZ;VAV1;NFKB1;PTK2;ZAP70;RPS6KB1;IRF1;GRB2;PPIA
Androgen receptor signaling pathway WP138	34/90	0.000111779895229719	0.0016818178179749	0	0	2.37539212576222	21.61364269237	RB1;KDM1A;RNF14;ROCK2;FHL2;PIK3R1;CDC42;ZMIZ1;SIN3A;BAG1;AKT1;KAT7;RAC1;PIAS4;SMARCE1;DAXX;JUN;SMAD3;NCOA3;LIMK2;STAT3;DSTN;SIRT1;RUNX2;PIAS2;PTK2;NCOR2;NCOR1;CREB1;SP1;CTNNB1;STUB1;FKBP4;RAN
IL-5 Signaling Pathway WP127	19/40	0.00011338097649269	0.0016818178179749	0	0	3.53453200355855	32.1103641367497	LYN;STAT5B;JUN;MAP2K1;MAP2K2;SYK;STAT1;STAT3;PTPN11;PIK3R1;RPS6KB1;RPS6KA1;BCL2;AKT1;KRAS;GRB2;JAK2;MAPK3;JAK1
Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864	23/53	0.00012805432043426	0.00183819911591115	0	0	2.99630085301837	26.8560123554556	APP;NQO1;CUL5;RIPK2;CUL1;RNF7;TNF;ETS1;NFKB1;PTK2;NET1;CASP7;RPS6KB1;SERBP1;BCL3;CTNNA1;AKT1;BIRC5;PTK2B;VIM;PKN1;IL7R;PAK2
Apoptosis Modulation and Signaling WP1772	34/91	0.000143772897870509	0.00199934186101177	0	0	2.33357140692837	20.6457493727309	JPT1;BCL2A1;DIABLO;BBC3;IKBKB;CASP7;MAPK8;CASP8;BCL2L11;CASP6;CASP10;CASP3;TNFSF10;CASP2;BAK1;MAP3K5;MAPK3;DFFB;DFFA;DAXX;JUN;CRADD;CDKN2A;TNFRSF10A;CFLAR;TNFRSF1B;NFKB1;TRAF6;TOLLIP;BCL2;BIRC5;BAX;BIRC6;MAP3K14
MET in type 1 papillary renal cell carcinoma WP4205	24/59	0.000305983925403368	0.00401534910528075	0	0	2.67973699940227	21.6843728148109	MAP2K1;JUN;MAP2K2;STAT3;PIK3CD;PTPN11;BRAF;PIK3R1;ETS1;PTK2;CDC42;MAPK8;AKT3;RAPGEF1;AKT1;KRAS;GRB2;STRN;RAC1;JAK3;SOS2;CRK;PAK2;MAPK3
Structural Pathway of Interleukin 1 (IL-1) WP2637	21/49	0.000306790718156282	0.00401534910528075	0	0	2.93009099852435	23.7025162144187	MAP2K4;MAP2K1;MAP2K2;MAP3K1;SAFB;NFKB1;IKBKB;MAPK9;MAPK8;RPS6KA5;IRAK2;TRAF6;MKNK1;TOLLIP;MKNK2;MAP3K8;MBP;TAB1;EIF4E;MAP3K14;MAPK3
Non-small cell lung cancer WP4255	26/66	0.000320925096445483	0.00408033336909257	0	0	2.54061807436592	20.4375011057899	RB1;PIK3CD;PIK3R1;RASSF1;RXRA;RASSF5;AKT3;PLCG2;AKT1;POLK;BAK1;JAK3;MAPK3;STAT5B;MAP2K1;MAP2K2;PRKCB;CDKN2A;STAT3;PRKCA;BRAF;CDK4;BAX;KRAS;GRB2;SOS2
Microglia Pathogen Phagocytosis Pathway WP3937	18/40	0.00039620263057718	0.00489750473907903	0	0	3.1953126745459	25.0307527480953	LYN;ITGAM;NCF1;SYK;NCF2;ARPC1B;ITGB2;PIK3CD;CYBA;PIK3R1;PIK3C2A;VAV1;TYROBP;PLCG2;NCKAP1L;RAC1;LAT;C1QC
Insulin Signaling WP481	51/160	0.000426570700432706	0.005130377343042	0	0	1.83214373391768	14.2169451592717	SNAP23;SLC2A1;PIK3CD;PIK3C2A;IKBKB;GYS1;RPS6KA5;RPS6KA2;RPS6KA1;AKT1;MAP3K8;RAC1;MAP3K5;CAP1;MAP2K4;MAP2K1;PRKCH;MAP2K2;PRKCB;PDPK1;TSC2;PRKCA;INPP4A;TBC1D4;RAPGEF1;PRKCQ;TRIB3;SGK1;SOS2;CRK;ARF6;SRF;PIK3R1;MAPK9;MAPK8;EIF4E;MAP2K5;MAP4K3;MAPK3;MAP3K2;EGR1;PTPN1;JUN;MAP3K1;PTPN11;MAPK13;EHD1;MYO1C;RPS6KB1;GRB2;MAP3K14
Endoderm Differentiation WP2853	46/141	0.000450854928560543	0.00527974850551162	0	0	1.89538285208195	14.6027211865774	APP;TCF7;CTR9;LEF1;RTF1;NR3C1;NLK;ELAVL1;MBTD1;EPB41L5;CAND1;TRIM5;C1QBP;TBX21;LEO1;DIP2A;BPTF;EOMES;SMAD2;WDHD1;DUSP5;SMAD3;ATP8B2;SFMBT1;STAT1;SIAH2;PBX3;FOXN3;ELP4;EMSY;LRPPRC;NME1;EXT1;AEBP2;APC;SP4;MTF2;NABP2;TAF4B;PAF1;CTNNB1;WDFY2;PABPC1;NAA15;TAF5;BMPR1A
Allograft Rejection WP2328	32/89	0.000494183270748899	0.00549778888708151	0	0	2.19521924416467	16.7113350539984	CD86;PECR;ABCB1;TNF;CASP7;TUBA1B;HLA-DMA;CASP8;GNLY;CASP3;CTLA4;HLA-DOA;HLA-DOB;MICA;HLA-DQA1;CD55;HLA-DPA1;HLA-DRB5;STAT1;HLA-B;HLA-A;HLA-F;HLA-G;HLA-E;IL2RA;CD28;HLA-DPB1;HLA-DRA;VIM;HLA-DRB1;HLA-DQB1;C1QC
Pancreatic adenocarcinoma pathway WP4263	32/89	0.000494183270748899	0.00549778888708151	0	0	2.19521924416467	16.7113350539984	RB1;PIK3CD;PIK3R1;IKBKB;CDC42;MAPK9;MAPK8;AKT3;AKT1;POLK;RAC1;BAK1;PAK2;RALGDS;JAK1;MAPK3;SMAD2;MAP2K1;MAP2K2;SMAD3;STAT1;CDKN2A;STAT3;BRAF;TGFBR1;NFKB1;TGFBR2;TIAM1;RPS6KB1;CDK4;BAX;KRAS
Integrated Cancer Pathway WP1971	19/44	0.000523007441216713	0.00555552400422574	0	0	2.96825958702065	22.4279167398729	RB1;SMAD2;MRE11;SMAD3;POU2F1;STAT1;BBC3;CDC25B;CASP8;MSH2;CDK4;CASP3;BCL2;CDK1;AKT1;BAX;MAP3K5;JAK1;ATR
IL-4 Signaling Pathway WP395	22/54	0.00052434159141007	0.00555552400422574	0	0	2.68590098400984	20.287596379029	STAT5B;IL4R;STAT1;STAT3;PIK3CD;PTPN11;GAB2;TYK2;PIK3R1;GATA3;NFKB1;IKBKB;RPS6KB1;INPP5D;AKT1;BIRC5;STAT6;GRB2;JAK2;JAK3;JAK1;MAPK3
RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway WP2018	22/55	0.000706988920360134	0.00731651324558743	0	0	2.60434604346043	18.8932168181911	LYN;MAP2K1;JUN;SYK;STAT1;FHL2;NFATC1;GAB2;TNFRSF11A;PIK3R1;NFKB1;PTK2;ICAM1;IKBKB;CDC42;MAPK9;MAPK8;TRAF6;AKT1;RAC1;TAB1;MAPK3
Metabolic reprogramming in colon cancer WP4290	18/42	0.000812087839434989	0.00817564311396424	0	0	2.92866797739002	20.8401144553199	FH;TIGAR;SHMT2;PGAM1;GOT2;IDH2;SLC2A1;DLST;PDHB;ENO1;PAICS;GLUD1;LDHA;TKT;GART;GAPDH;PSPH;IDH3A
Kit receptor signaling pathway WP304	23/59	0.000826750427254811	0.00817564311396424	0	0	2.49597413604549	17.71644360998	LYN;STAT5B;MAP2K1;MAP2K2;PRKCB;STAT1;STAT3;PRKCA;PTPN11;GAB2;PIK3R1;VAV1;MAPK8;RPS6KB1;INPP5D;RPS6KA1;BCL2;SNAI1;AKT1;GRB2;JAK2;CRK;MAPK3
PDGF Pathway WP2526	17/39	0.000893120886920739	0.00847698404710564	0	0	3.01705383069019	21.1820971840181	MAP2K4;JUN;MAP2K1;MAP3K1;STAT1;SRF;STAT3;PTPN11;PIK3R1;VAV1;CDC42;TIAM1;MAPK8;GRB2;RAC1;MAPK3;JAK1
Hepatitis C and Hepatocellular Carcinoma WP3646	20/49	0.000901234565494359	0.00847698404710564	0	0	2.69350448945677	18.8861666234348	JUN;SMAD3;LEF1;STAT3;PTPN11;HIF1A;TGFBR1;NFKB1;CASP7;MAPK8;CTTN;CASP3;AKT1;BIRC5;GRB2;RAC1;IL6R;CD44;JAK1;MAPK3
Toll-like Receptor Signaling Pathway WP75	35/103	0.000914371312946226	0.00847698404710564	0	0	2.01271340224145	14.083506793687	CD86;PIK3CD;PIK3R1;TNF;PIK3R5;IKBKB;MAPK9;MAPK8;TBK1;CASP8;CCL5;AKT3;CCL3;AKT1;MAP3K8;RAC1;IKBKE;MAPK3;IFNAR2;MAP2K4;MAP2K1;JUN;MAP2K2;STAT1;TICAM1;NFKB1;MAPK13;TLR1;IRF3;TOLLIP;TRAF6;IRF5;TAB1;TLR6;IFNAR1
Regulation of Microtubule Cytoskeleton WP2038	19/46	0.00101249237789955	0.00919508384010815	0	0	2.7480425361448	18.9486884099028	TRIO;STAT3;TESK2;PRKCA;CDC42;TIAM1;DIAPH1;CLIP1;APC;PTPRA;DPYSL2;MAP1B;DVL1;CDK1;AKT1;RAC1;MAPRE1;PHLDB2;CLASP1
One Carbon Metabolism WP241	14/30	0.00111711070789967	0.00994228530030703	0	0	3.41514240117849	23.212755863728	DNMT1;AHCYL2;AHCY;MTRR;SHMT2;SHMT1;MTHFR;MTR;MAT2B;TYMS;MTHFD1L;TCN2;MTHFD1;GART
Regulation of toll-like receptor signaling pathway WP1449	44/139	0.00119104946376729	0.010392490419146	0	0	1.81207805563873	12.2005774126301	CD86;RNF31;PIK3CD;PIK3R1;TNF;PIK3R5;IKBKB;MAPK9;MAPK8;TBK1;CASP8;RNF216;IRAK2;CCL5;AKT3;CCL3;AKT1;MAP3K8;RAC1;IKBKE;MAPK3;IFNAR2;MAP2K4;USP7;MAP2K1;JUN;MAP2K2;SYK;STAT1;TICAM1;NFKB1;MAPK13;SIGIRR;TLR1;CYLD;IRF3;TOLLIP;TRAF6;PELI1;IRF5;RBCK1;TAB1;TLR6;IFNAR1
RAC1/PAK1/p38/MMP2 Pathway WP3303	25/68	0.00135922135234358	0.0112068918231591	0	0	2.27147813541273	14.9936711818002	ITGB1;PXN;PIK3R1;IKBKB;MAPK9;CASP7;MAPK8;AKT1;RAC1;NCK1;MAPK3;STAT5B;STAT3;PTPN11;NFKB1;PTK2;MAPK13;MSH2;TNIP3;BIRC5;BAX;CTNNB1;KRAS;GRB2;CRK
Energy Metabolism WP1541	19/47	0.00137757040605191	0.0112068918231591	0	0	2.64973135271808	17.4549301567317	MEF2A;MED1;PRKAB2;PRMT1;PRKAG2;TFB2M;TFB1M;SIRT1;SIRT3;PPP3CA;PPP3R1;RXRA;PPP3CC;CREB1;UCP2;PPARG;PPARA;CAMK2G;PPARD
Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway WP2203	19/47	0.00137757040605191	0.0112068918231591	0	0	2.64973135271808	17.4549301567317	LYN;STAT5B;MAP2K1;YES1;MAP2K2;STAT1;STAT3;PTPN11;GAB2;NFKB1;MAPK9;MAPK8;IL2RA;AKT1;STAT6;JAK2;IL7R;MAPK3;JAK1
HIF1A and PPARG regulation of glycolysis WP2456	6/8	0.00138512146128933	0.0112068918231591	0	0	11.696397941681	76.9853104818301	LDHA;TPI1;SLC2A1;PPARG;HIF1A;GAPDH
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway WP2380	45/144	0.00141472888434384	0.0112420420273752	0	0	1.77837254284558	11.6675774648356	NCF1;NCF2;PIK3R1;IKBKB;CDC42;MAPK9;MAPK8;RPS6KA5;BCL2L11;DPYSL2;CASP3;RPS6KA1;AKT1;PTK2B;RAC1;JAK2;EIF4E;MAP2K5;NCK1;MAPK3;MEF2A;MAP3K2;STAT5B;EGR1;MAP2K1;JUN;MAP2K2;MAP3K1;CSNK2A1;PDPK1;STAT1;KIDINS220;STAT3;TSC2;PTPN11;EIF2S1;NFKB1;TIAM1;DLG1;CREB1;APC;RPS6KB1;TRAF6;CTNNB1;GRB2
Signaling of Hepatocyte Growth Factor Receptor WP313	15/34	0.00152779448583	0.0119275183542869	0	0	3.08150656602213	19.9802731647173	ITGB1;JUN;MAP2K1;MAP2K2;PXN;ITGA1;STAT3;PTPN11;PTK2;MAPK8;RAPGEF1;PTK2B;GRB2;CRK;MAPK3
Trans-sulfuration and one carbon metabolism WP2525	14/31	0.00165728227680351	0.0125949165346357	0	0	3.21404947935472	20.5781967050644	DNMT1;AHCYL2;AHCY;SHMT2;SHMT1;MTHFR;MTR;MAT2B;TYMS;MAT2A;MTHFD1L;MTHFD1;GCLM;PSPH
DNA Damage Response (only ATM dependent) WP710	36/110	0.00166988781021013	0.0125949165346357	0	0	1.90211292507022	12.1640099385786	TCF7;LEF1;PIK3CD;PIK3R1;HMGB1;PIK3C2A;PIK3R5;BBC3;CDC42;MAPK9;MAPK8;CCND2;BCL2L11;SCP2;AKT3;DVL1;DVL2;AKT1;RAC1;BAK1;LDLR;TCF7L2;JUN;SMAD3;MAP3K1;CDKN2A;NFKB1;RBL2;APC;CAT;BCL2;BAX;CTNNB1;GRB2;KRAS;SOS2
Nanoparticle-mediated activation of receptor signaling WP2643	13/28	0.00177256377260852	0.0126202066029268	0	0	3.38199967272132	21.4260783092206	ITGB1;MAP2K1;MAP2K2;PXN;ITGA1;PIK3CD;PTK2;MAPK13;MAPK9;MAPK8;AKT3;KRAS;GRB2
