Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Target Of Rapamycin (TOR) Signaling WP1471	7/36	0.00306304843991972	0.096625255332013	0	0	4.16749219169006	24.1228810763495	RPTOR;IDI1;PRKAB2;MAPKAP1;PRKCA;RAC1;PRKAB1
Chromosomal and microsatellite instability in colorectal cancer  WP4216	10/73	0.00645029677232919	0.170498464710891	0	0	2.74311926605505	13.8352762593368	BCL2L11;MSH2;GADD45B;APC;TCF7;AXIN1;REL;RAC1;FOS;DDB2
Proteasome Degradation WP183	9/62	0.00652926609127448	0.170498464710891	0	0	2.93348667485257	14.7597230133054	UBA7;UBE2D3;PSMB1;HLA-B;HLA-A;UCHL3;HLA-F;PSMB8;HLA-E
Initiation of transcription and translation elongation at the HIV-1 LTR WP3414	6/32	0.00722362417876397	0.170498464710891	0	0	3.98129658275911	19.6293786527168	HDAC4;HDAC5;EP300;NELFB;NELFA;SUPT5H
DNA Damage Response (only ATM dependent) WP710	13/110	0.00737025063591746	0.170498464710891	0	0	2.31829778355258	11.3835458730995	MLKL;TCF7;AXIN1;RBL2;BCL2L11;APC;PPP2R5E;DVL1;DVL2;DVL3;ATM;RAC1;SOS2
Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling WP3612	5/24	0.00883155539637854	0.184435650069326	0	0	4.53761115116558	21.4602876745027	ABCC4;GCLC;SRXN1;FOS;MAPK13
Integrated Breast Cancer Pathway WP1984	16/151	0.0090357523088719	0.184435650069326	0	0	2.05166051660517	9.65627582045112	DCAKD;MYCBP2;XRCC3;ODC1;MAP3K7CL;BRCA1;CDC25B;SMARCA4;EDAR;RAD50;MSH2;ZMIZ1;NUP85;EP300;ATM;RAC1
Physiological and Pathological Hypertrophy  of the Heart WP1528	5/25	0.0105495100493912	0.202607036102307	0	0	4.31050228310502	19.6200091905983	MAP2K3;PRKCE;RAC1;FOS;CALM1
VEGFA-VEGFR2 Signaling Pathway WP3888	22/236	0.011093757020011	0.202607036102307	0	0	1.78199504100706	8.02142393518341	MAP2K3;HDAC4;HDAC5;PTPN1;MAP2K2;NCF2;PRKCE;MAPKAP1;FAF1;LIMK1;PRKCA;PTPN11;ACACB;HERPUD1;EEA1;NR4A2;BIN1;ACKR3;FYN;RAC1;RAB5A;MAP3K5
Type II interferon signaling (IFNG) WP619	6/37	0.0146879055521235	0.239455465446361	0	0	3.33826738220204	14.0899282103992	CIITA;OAS1;IFNGR2;IRF1;HLA-B;PTPN11
Kit receptor signaling pathway WP304	8/59	0.0149753684977619	0.239455465446361	0	0	2.70760611937083	11.3755969833546	LYN;MAP2K2;INPP5D;EP300;PRKCA;FYN;PTPN11;FOS
Insulin Signaling WP481	16/160	0.0151816145239768	0.239455465446361	0	0	1.92250922509225	8.05083450278939	MAP2K3;CAP1;PTPN1;MAP2K2;MINK1;IRS2;PRKCA;PTPN11;FOS;MAPK13;EHD1;STX4;RAC1;MAP4K5;SOS2;MAP3K5
Amyotrophic lateral sclerosis (ALS) WP2447	6/38	0.0166526847924758	0.251238331434309	0	0	3.23377513711152	13.2429036408697	CST3;GPX1;MAP2K2;RAC1;RAB5A;MAP3K5
Glycogen Synthesis and Degradation WP500	6/40	0.0211096908927948	0.288368179662071	0	0	3.04323045488762	11.7408532716074	PPP2R5E;GBE1;PPP2R2A;CALM1;PGM1;HK1
mRNA Processing WP411	13/126	0.0213602836362031	0.288368179662071	0	0	1.98834984653711	7.64763489586894	SFSWAP;METTL3;SRSF1;SRP54;SUPT5H;HNRNPAB;HNRNPL;PRPF18;SNRNP70;HNRNPD;SRSF4;SNRPF;SRSF9
Endometrial cancer WP4155	8/63	0.0216068376692041	0.288368179662071	0	0	2.51015651015651	9.6258112702345	MAP2K2;GADD45B;APC;TCF7;AXIN1;FOS;SOS2;DDB2
Endoderm Differentiation WP2853	14/141	0.0234056882138685	0.300806437415272	0	0	1.90558431577268	7.15504263614017	MAP2K3;TCF7;CDC73;ELK4;MBTD1;AEBP2;APC;RFX7;TBX21;DIP2A;TCF4;PABPC1;TOX;BPTF
Wnt Signaling Pathway and Pluripotency WP399	11/102	0.0244509740685098	0.303017428634746	0	0	2.08780108780109	7.74800776895091	APC;PPP2R5E;PRKCE;TCF7;DVL1;DVL2;AXIN1;EP300;DVL3;PPP2R2A;PRKCA
Apoptosis Modulation and Signaling WP1772	10/91	0.0276864226960742	0.331282368121991	0	0	2.13149847094801	7.6452867263225	BLK;DFFB;BCL2L11;BCL2A1;CASP10;TNFRSF10A;FOS;MYD88;MAP3K5;TNFRSF10D
IL-6 signaling pathway WP364	6/43	0.0292028126562862	0.337779199724377	0	0	2.79603735362419	9.87977072906861	MAP2K2;IRF1;PTPN11;RAC1;TYK2;NR2F6
Cardiac Hypertrophic Response WP2795	7/55	0.0303140891453989	0.339322223659788	0	0	2.51532479414456	8.79393438257512	MAP2K3;HDAC4;HDAC5;MAP2K2;PRKCA;RAC1;CALM1
Development of pulmonary dendritic cells and macrophage subsets WP3892	3/13	0.0313538973973267	0.339603432000023	0	0	5.16590701914312	17.8865227375313	TCF4;IKZF1;RUNX2
Integrated Cancer Pathway WP1971	6/44	0.0322965799884748	0.339603432000023	0	0	2.72231309535264	9.34513988853078	RAD50;MSH2;ATM;BRCA1;MAP3K5;CDC25B
ATM Signaling Network in Development and Disease  WP3878	6/45	0.0355956389202463	0.35290533443787	0	0	2.6523695682745	8.84706397096465	HDAC4;RAD50;DCLRE1C;ATMIN;ATM;MAP3K5
Notch Signaling WP268	6/45	0.0355956389202463	0.35290533443787	0	0	2.6523695682745	8.84706397096465	LFNG;NCOR2;KAT2B;DVL1;DVL2;DVL3
Type 2 papillary renal cell carcinoma WP4241	5/34	0.0368489062362728	0.355182512888518	0	0	2.9713430955755	9.8081936102244	PRCC;CUL2;DVL2;TFEB;EP300
B Cell Receptor Signaling Pathway WP23	10/97	0.0405211913079174	0.380023064428306	0	0	1.98386586523252	6.36013548919005	BLK;LYN;MAP2K2;CD81;INPP5D;REL;FYN;PTPN11;BCL10;RAC1
Breast cancer pathway WP4262	14/154	0.0446803818709209	0.408002434452883	0	0	1.72744014732965	5.36926532416709	MAP2K2;GADD45B;TCF7;AXIN1;BRCA1;FOS;DDB2;RAD50;APC;DVL1;DVL2;DVL3;ATM;SOS2
Exercise-induced Circadian Regulation WP410	6/48	0.0467581948229303	0.416028041116842	0	0	2.46252285191956	7.54213064521339	IDI1;BTG1;QKI;EIF4G2;HERPUD1;ETV6
IL-3 Signaling Pathway WP286	6/49	0.0509094807728609	0.43997569966439	0	0	2.40512733302156	7.16176235496802	LYN;INPP5D;FYN;PTPN11;FOS;PRKACA
DDX1 as a regulatory component of the Drosha microprocessor WP2942	2/7	0.0527687944139587	0.43997569966439	0	0	6.88342440801457	20.2499007560846	RAD50;ATM
Leptin signaling pathway WP2034	8/76	0.0568542877044496	0.43997569966439	0	0	2.02887308769662	5.81731403506934	KHDRBS1;PTPN1;MAP2K2;REL;FYN;PTPN11;RAC1;ACACB
Prolactin Signaling Pathway WP2037	8/76	0.0568542877044496	0.43997569966439	0	0	2.02887308769662	5.81731403506934	PTPN1;MAP2K2;IRF1;IRS2;FYN;PTPN11;RAC1;FOS
Genotoxicity pathway WP4286	7/63	0.0569560252579374	0.43997569966439	0	0	2.15507776761208	6.17532318072691	PRKAB2;SERTAD1;BRMS1L;ITPR1;TNFRSF17;PRKAB1;DDB2
TGF-beta Signaling Pathway WP366	12/132	0.0598917195668812	0.43997569966439	0	0	1.72610294117647	4.85935438005185	MAP2K3;TGIF1;RBL2;MAP2K2;UBE2I;AXIN1;SNIP1;EP300;RAC1;FOS;RNF111;RUNX2
Pathways Affected in Adenoid Cystic Carcinoma WP3651	7/65	0.0653385397048073	0.43997569966439	0	0	2.08054390005363	5.67608415581166	BRD1;MAP2K2;KMT2C;EP300;TLK1;ATM;BRCA1
Dual hijack model of Vif in HIV infection WP3300	2/8	0.0678446334222823	0.43997569966439	0	0	5.73588342440801	15.4325950551638	CUL5;RUNX1
Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864	6/53	0.0697047209471885	0.43997569966439	0	0	2.19996888249251	5.85958902739126	GCLC;CUL5;AXIN1;TRAF1;VIM;YBX3
G Protein Signaling Pathways WP35	9/93	0.0697128307068031	0.43997569966439	0	0	1.84784601283226	4.92149928608316	AKAP13;GNA15;PRKCE;ITPR1;PDE4A;PRKCA;PRKACA;PDE7A;CALM1
Non-small cell lung cancer WP4255	7/66	0.0697946148659572	0.43997569966439	0	0	2.04517189511064	5.44465339414756	RXRB;MAP2K2;GADD45B;RASSF5;PRKCA;SOS2;DDB2
DNA IR-damage and cellular response via ATR WP4016	8/80	0.072457197214533	0.43997569966439	0	0	1.91575091575092	5.02838498415933	SMARCAL1;RAD50;MSH2;UBE2D3;CEP164;FANCA;ATM;BRCA1
Cannabinoid receptor signaling WP3869	4/29	0.0724607706278782	0.43997569966439	0	0	2.75547445255474	7.2323212356105	FAAH;NAPEPLD;PRKACA;MAPK13
Lipid Metabolism Pathway WP3965	4/29	0.0724607706278782	0.43997569966439	0	0	2.75547445255474	7.2323212356105	PRKAB2;PRKACA;PRKAB1;PNPLA2
Selective expression of chemokine receptors during T-cell polarization WP4494	4/29	0.0724607706278782	0.43997569966439	0	0	2.75547445255474	7.2323212356105	IFNGR2;CXCR4;IL18R1;CCR2
T-Cell Receptor and Co-stimulatory Signaling WP2583	4/29	0.0724607706278782	0.43997569966439	0	0	2.75547445255474	7.2323212356105	CTLA4;FYN;PRKCA;CALM1
4-hydroxytamoxifen, Dexamethasone, and Retinoic Acids Regulation of p27 Expression WP3879	3/18	0.0730643268667773	0.43997569966439	0	0	3.44302643573382	9.00838613544768	MAP2K3;MAP2K2;MAP3K5
LncRNA involvement in canonical Wnt signaling and colorectal cancer WP4258	9/94	0.0735282994029494	0.43997569966439	0	0	1.82600959723945	4.76604011531273	CDK8;APC;TCF7;DVL1;AXIN1;DVL2;DVL3;TCF3;SENP2
Thermogenesis WP4321	10/108	0.0735406068603303	0.43997569966439	0	0	1.76015727391874	4.59386536177518	MAP2K3;RPTOR;PRKAB2;PRKACA;PRKAB1;SOS2;MAP3K5;SMARCA4;MAPK13;PNPLA2
IL-4 Signaling Pathway WP395	6/54	0.0749523531367151	0.440821466753223	0	0	2.15402193784278	5.58086116595536	INPP5D;EP300;IRS2;PTPN11;TYK2;FOS
Common Pathways Underlying Drug Addiction WP2636	5/42	0.0790321009362113	0.449576049587956	0	0	2.32790324571147	5.90798836647894	MAP2K2;CAMK4;PRKCA;PRKACA;CALM1
Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation WP314	5/42	0.0790321009362113	0.449576049587956	0	0	2.32790324571147	5.90798836647894	DFFB;MAPKAPK3;CASP10;FAF1;LMNB1
IL-1 signaling pathway WP195	6/55	0.0804182664700142	0.450082878469273	0	0	2.10995037868895	5.31815932890404	MAP2K3;MAP2K2;PELI2;REL;PTPN11;MYD88
Cell Differentiation - Index expanded WP2023	3/19	0.0833553384536852	0.45613090067509	0	0	3.22766636280766	8.01959741850684	HDAC5;KLF4;RUNX2
Cytosine methylation WP3585	2/9	0.0841278894616881	0.45613090067509	0	0	4.91621129326047	12.1696737206609	DNMT1;TDG
Ethanol effects on histone modifications WP3996	4/31	0.0881945949596802	0.470823453092447	0	0	2.55109489051095	6.19459310233191	HDAC4;HDAC5;KAT2B;ELP3
Viral Acute Myocarditis WP4298	8/84	0.0904173474898643	0.475376054227014	0	0	1.81453634085213	4.36090990546127	DFFB;CHRAC1;CXCR4;BNIP2;CAAP1;FYN;PABPC1;EIF4G2
Interleukin-11 Signaling Pathway WP2332	5/44	0.0924209037053508	0.478657516205324	0	0	2.20828942746751	5.25882506969577	MAP2K2;FYN;PTPN11;TYK2;RUNX2
Serotonin Receptor 2 and ELK-SRF/GATA4 signaling WP732	3/20	0.0942255901450999	0.480827643828671	0	0	3.03764276904928	7.17510504003549	ELK4;MAP2K2;ITPR1
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway WP2380	12/144	0.0993388088007255	0.488763402315931	0	0	1.56818181818182	3.62127518807102	TIAM1;MAP2K2;BCL2L11;APC;NCF2;CAMK4;IRS2;FYN;PTPN11;RAC1;FOS;ACACB
ncRNAs involved in Wnt signaling in hepatocellular carcinoma WP4336	8/86	0.10027799065162	0.488763402315931	0	0	1.76782192166808	4.06565284234661	APC;TCF7;DVL1;AXIN1;DVL2;DVL3;SENP2;KLF4
Gamma-Glutamyl Cycle for the biosynthesis and degradation of glutathione, including diseases WP4518	2/10	0.10144040957528	0.488763402315931	0	0	4.30145719489982	9.84295460337859	GGCT;GCLC
Integrin-mediated Cell Adhesion WP185	9/101	0.103774245493523	0.488763402315931	0	0	1.68644641932013	3.82070752994879	MAP2K3;VASP;MAP2K2;ITGA3;CAPN10;FYN;RAC1;ITGA5;ARHGEF7
MET in type 1 papillary renal cell carcinoma WP4205	6/59	0.1044281808128	0.488763402315931	0	0	1.95029491911283	4.40621492985197	MAP2K2;PRCC;PTPN11;STRN;RAC1;SOS2
Alpha 6 Beta 4 signaling pathway WP244	4/33	0.105422318462378	0.488763402315931	0	0	2.37490561288699	5.34301732321116	IRS2;PTPN11;PRKCA;RAC1
Glycerophospholipid Biosynthetic Pathway WP2533	3/21	0.105640504823328	0.488763402315931	0	0	2.86873290793072	6.44808943504236	PTDSS1;CHPT1;CDS2
RIG-I-like Receptor Signaling WP3865	6/60	0.110954142678779	0.506593256704425	0	0	1.91407678244973	4.20836250781996	DDX17;IRF3;CASP10;DDX58;AZI2;MAPK13
Energy Metabolism WP1541	5/47	0.114519662518229	0.509934932709427	0	0	2.05022831050228	4.44286267950095	PRKAB2;CAMK4;EP300;PRKAB1;SIRT3
Spinal Cord Injury WP2431	10/118	0.115005245016547	0.509934932709427	0	0	1.59633027522936	3.45250727018877	CHST11;APEX1;TNFSF13;PRKCA;RAC1;FOS;LTB;CD47;VIM;CCR2
Cytoplasmic Ribosomal Proteins WP477	8/89	0.116150318291106	0.509934932709427	0	0	1.7020757020757	3.66434785191369	RPS26;RPS18;RPLP0;RPL23A;RPL26;RPS10;UBA52;RPL17
Methionine De Novo and Salvage Pathway WP3580	3/22	0.117564249616006	0.509934932709427	0	0	2.71760303219306	5.8177638302426	ODC1;AMD1;SRM
T-Cell antigen Receptor (TCR)  Signaling Pathway WP69	8/90	0.121723976648648	0.517956347355301	0	0	1.68122933976593	3.54066778582873	MAP2K2;ITPR1;REL;FYN;PTPN11;FOS;BCL10;VIM
Rett syndrome causing genes WP4312	5/48	0.122398906291454	0.517956347355301	0	0	2.00244239141977	4.20606985846796	NCOR2;HDAC5;GPS2;TCF4;SMARCA4
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863	6/62	0.124610045330065	0.520960069030514	0	0	1.845521023766	3.84341943834885	MAP2K2;CTLA4;FYN;FOS;BCL10;CALM1
Glutathione metabolism WP100	3/23	0.129960159043375	0.524431885417578	0	0	2.58158614402917	5.2677971188024	GCLC;GPX1;GPX4
NRF2-ARE regulation WP4357	3/23	0.129960159043375	0.524431885417578	0	0	2.58158614402917	5.2677971188024	GCLC;PRKCA;FYN
Structural Pathway of Interleukin 1 (IL-1) WP2637	5/49	0.130522707787563	0.524431885417578	0	0	1.95682855956829	3.98451008761751	MAP2K3;MAP2K2;FOS;SAFB;MYD88
TNF alpha Signaling Pathway WP231	8/92	0.133285068376917	0.524431885417578	0	0	1.64102564102564	3.3071016586643	MAP2K3;SMPD2;RFK;REL;RAC1;TRAF1;MAP3K5;NSMAF
Ras Signaling WP4223	14/184	0.13721983190129	0.524431885417578	0	0	1.4203228252627	2.82100404416965	MAP2K2;RASA4B;PRKCA;PTPN11;ETS2;TIAM1;RASSF5;REL;RAC1;PRKACA;CALM1;RGL2;RAB5A;SOS2
Iron metabolism in placenta WP2007	2/12	0.138518990261666	0.524431885417578	0	0	3.4408014571949	6.80159687917866	TFR2;FTH1
RalA downstream regulated genes WP2290	2/12	0.138518990261666	0.524431885417578	0	0	3.4408014571949	6.80159687917866	RAC1;YBX3
Photodynamic therapy-induced AP-1 survival signaling. WP3611	5/50	0.138883122206864	0.524431885417578	0	0	1.91324200913242	3.77697418808551	MAP2K3;BCL2L11;FOS;MAP3K5;MAPK13
Endochondral Ossification WP474	6/64	0.139042459534343	0.524431885417578	0	0	1.78169324843977	3.5152378906443	HDAC4;CAB39;CHST11;PRKACA;CALM1;RUNX2
Triacylglyceride Synthesis WP325	3/24	0.142791105817524	0.53277971740517	0	0	2.45852324521422	4.78520207248347	AGPAT5;AGPAT2;PNPLA2
Oncostatin M Signaling Pathway WP2374	6/65	0.146537775557006	0.54094263955618	0	0	1.75140210082732	3.36351874815348	MAP2K2;PRKCE;PRKCA;PTPN11;TYK2;FOS
Striated Muscle Contraction Pathway WP383	4/38	0.154329310228659	0.548272361911646	0	0	2.02511807642765	3.78427047308615	TPM4;TPM2;TPM1;VIM
Disorders of Folate Metabolism and Transport WP4259	2/13	0.158003562510561	0.548272361911646	0	0	3.12783573439311	5.77128762878893	MTHFS;GART
EDA Signalling in Hair Follicle Development WP3930	2/13	0.158003562510561	0.548272361911646	0	0	3.12783573439311	5.77128762878893	EDAR;LTB
Genes targeted by miRNAs in adipocytes WP1992	2/13	0.158003562510561	0.548272361911646	0	0	3.12783573439311	5.77128762878893	HDAC4;KCNQ1
Homologous recombination WP186	2/13	0.158003562510561	0.548272361911646	0	0	3.12783573439311	5.77128762878893	RAD50;ATM
Kennedy pathway from Sphingolipids WP3933	2/13	0.158003562510561	0.548272361911646	0	0	3.12783573439311	5.77128762878893	PTDSS1;CHPT1
G13 Signaling Pathway WP524	4/39	0.164989100641988	0.561286450223233	0	0	1.96715328467153	3.5445660243959	LIMK1;PIP4K2A;RAC1;CALM1
PDGF Pathway WP2526	4/39	0.164989100641988	0.561286450223233	0	0	1.96715328467153	3.5445660243959	TIAM1;PTPN11;RAC1;FOS
DNA Damage Response WP707	6/68	0.170074852133457	0.569036879585966	0	0	1.66639146075367	2.95204018843288	RAD50;GADD45B;TLK1;ATM;BRCA1;DDB2
ATM Signaling Pathway WP2516	4/40	0.175903134988104	0.569036879585966	0	0	1.91240875912409	3.32342564137013	RAD50;TLK1;ATM;BRCA1
Ferroptosis WP4313	4/40	0.175903134988104	0.569036879585966	0	0	1.91240875912409	3.32342564137013	GCLC;GPX4;FTH1;SAT2
IL-5 Signaling Pathway WP127	4/40	0.175903134988104	0.569036879585966	0	0	1.91240875912409	3.32342564137013	LYN;MAP2K2;PTPN11;FOS
Microglia Pathogen Phagocytosis Pathway WP3937	4/40	0.175903134988104	0.569036879585966	0	0	1.91240875912409	3.32342564137013	LYN;NCF2;NCF4;RAC1
MicroRNAs in cardiomyocyte hypertrophy WP1544	7/84	0.178927640665038	0.569036879585966	0	0	1.5655826332862	2.6940135723408	MAP2K3;HDAC4;HDAC5;MAP2K2;DVL1;RAC1;CALM1
Wnt Signaling WP428	9/115	0.182017158091062	0.569036879585966	0	0	1.46261868114764	2.49179663629292	APC;TCF7;DVL1;DVL2;AXIN1;DVL3;PRKCA;RAC1;SENP2
Eicosanoid Synthesis WP167	3/27	0.183522459676297	0.569036879585966	0	0	2.15086599817685	3.64661740837059	ALOX5;TBXAS1;LTA4H
DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM WP3959	5/55	0.1839268216649	0.569036879585966	0	0	1.72146118721461	2.91480787865882	RAD50;DCLRE1C;ATM;BRCA1;TERF2
Hematopoietic Stem Cell Differentiation WP2849	5/55	0.1839268216649	0.569036879585966	0	0	1.72146118721461	2.91480787865882	CIITA;CXCR4;IKZF1;FOS;RUNX1
ESC Pluripotency Pathways WP3931	9/116	0.188425136628418	0.569036879585966	0	0	1.44887225129993	2.4182467569631	MAP2K3;MAP2K2;APC;DVL1;DVL2;AXIN1;DVL3;PTPN11;FOS
Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341	6/71	0.195062198822789	0.569036879585966	0	0	1.58922795668682	2.59749266069547	RXRB;OAS2;PRKCE;PRKCA;TYK2;MAPK13
miRNA Regulation of DNA Damage Response WP1530	6/71	0.195062198822789	0.569036879585966	0	0	1.58922795668682	2.59749266069547	RAD50;GADD45B;TLK1;ATM;BRCA1;DDB2
TLR4 Signaling and Tolerance WP3851	3/28	0.197723484409923	0.569036879585966	0	0	2.06472196900638	3.34667845391783	IRF3;INPP5D;MYD88
Cholesterol Biosynthesis Pathway WP197	2/15	0.198255204445256	0.569036879585966	0	0	2.64635000700574	4.28232402296244	IDI1;PMVK
Phytochemical activity on NRF2 transcriptional activation WP3	2/15	0.198255204445256	0.569036879585966	0	0	2.64635000700574	4.28232402296244	GCLC;PRKCA
Role of Osx and miRNAs in tooth development WP3971	2/15	0.198255204445256	0.569036879585966	0	0	2.64635000700574	4.28232402296244	KLF4;RUNX2
DNA Replication WP466	4/42	0.198424963774933	0.569036879585966	0	0	1.81156358048406	2.92992197041971	RFC5;POLA2;CDC7;UBA52
IL-2 Signaling Pathway WP49	4/42	0.198424963774933	0.569036879585966	0	0	1.81156358048406	2.92992197041971	MAP2K2;FYN;PTPN11;FOS
Retinoblastoma Gene in Cancer WP2446	7/87	0.201825396033765	0.569985311255345	0	0	1.50663311985361	2.41114382598217	RFC5;DNMT1;FAF1;CDC7;DCK;CDC25B;MAPK13
Regulation of Actin Cytoskeleton WP51	11/150	0.203664328546029	0.569985311255345	0	0	1.36334568708669	2.16946757253829	CYFIP2;MAP2K2;APC;ACTN1;LIMK1;PIP4K2A;ARPC5;RAC1;ARHGEF7;SOS2;ARHGAP35
Primary Focal Segmental Glomerulosclerosis FSGS WP2572	6/72	0.203683511803063	0.569985311255345	0	0	1.56506564733256	2.49031352473978	SCARB2;SMARCAL1;ITGA3;FYN;VIM;UTRN
Toll-like Receptor Signaling Pathway WP75	8/103	0.205902018066615	0.571584002152922	0	0	1.4501638712165	2.29177352718213	MAP2K3;IFNAR2;MAP2K2;IRF3;RAC1;FOS;MYD88;MAPK13
Gastric Cancer Network 1 WP2361	3/29	0.212176876845041	0.579604493161661	0	0	1.98520440361826	3.07773192352731	INO80D;APC;CASTOR3
miRs in Muscle Cell Differentiation WP2012	3/29	0.212176876845041	0.579604493161661	0	0	1.98520440361826	3.07773192352731	PRKCE;PRKCA;PRKACA
Cell Cycle WP179	9/120	0.214999612312944	0.579604493161661	0	0	1.39636336611589	2.14637673643651	RBL2;GADD45B;CDC16;EP300;CDC7;ATM;CDC14A;CDC25B;YWHAH
Allograft Rejection WP2328	7/89	0.217684816824071	0.579604493161661	0	0	1.46972976591614	2.2409073456038	HLA-B;CTLA4;HLA-A;VIM;HLA-F;HLA-DRB1;HLA-E
Deregulation of Rab and Rab Effector Genes in Bladder Cancer WP2291	2/16	0.218813223643163	0.579604493161661	0	0	2.45719489981785	3.73379800903198	SYTL1;UNC13D
ID signaling pathway WP53	2/16	0.218813223643163	0.579604493161661	0	0	2.45719489981785	3.73379800903198	ELK4;RBL2
One Carbon Metabolism WP241	3/30	0.226848163032702	0.596335701305664	0	0	1.91157702825889	2.83577552889339	DNMT1;MTHFS;GART
Amplification and Expansion of Oncogenic Pathways as Metastatic Traits WP3678	2/17	0.239536937020477	0.616700401080297	0	0	2.29326047358834	3.27717848710484	TCF7;CXCR4
Myometrial Relaxation and Contraction Pathways WP289	11/156	0.240288721940367	0.616700401080297	0	0	1.30651340996169	1.86297585467848	IGFBP4;PRKCE;ITPR1;ITPR2;ACKR3;PRKCA;FOS;PRKACA;CALM1;ETS2;YWHAH
Toll-like Receptor Signaling WP3858	3/31	0.241703903593431	0.616700401080297	0	0	1.84320875113947	2.61743354800276	IRF3;REL;MYD88
Trans-sulfuration and one carbon metabolism WP2525	3/31	0.241703903593431	0.616700401080297	0	0	1.84320875113947	2.61743354800276	DNMT1;GCLC;PSPH
TYROBP Causal Network WP3945	5/61	0.243822377466104	0.617564707888599	0	0	1.5365296803653	2.16852781605131	APBB1IP;ABCC4;GPX1;NCF2;IL10RA
Selenium Metabolism and Selenoproteins WP28	4/46	0.245755732802803	0.617951009294005	0	0	1.63868613138686	2.29976028980691	SELENOO;GPX1;GPX4;FOS
Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway WP2203	4/47	0.257963739384592	0.640709696041458	0	0	1.60049227635376	2.16856500141039	LYN;MAP2K2;FYN;PTPN11
Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells WP4301	2/18	0.260346014817999	0.640709696041458	0	0	2.14981785063752	2.89310384263371	PDCD6IP;RAB5A
TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition WP3859	2/18	0.260346014817999	0.640709696041458	0	0	2.14981785063752	2.89310384263371	VIM;RUNX2
Endothelin Pathways WP2197	3/33	0.271840740654942	0.655060673661562	0	0	1.72014585232452	2.2405568802429	GNA15;PRKCA;CALM1
Fluoropyrimidine Activity WP1601	3/33	0.271840740654942	0.655060673661562	0	0	1.72014585232452	2.2405568802429	ABCC4;TDG;XRCC3
