Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Protein Secretion	36/96	8.51691824920953e-05	0.000387132647691342	0	0	2.34801283633671	22.00292515475	TSG101;GOSR2;SNAP23;NAPG;LMAN1;GOLGA4;SNX2;AP1G1;ATP6V1H;AP3S1;DNM1L;YKT6;AP2M1;CTSC;SEC31A;ARFGEF2;MON2;STX7;COG2;ADAM10;AP3B1;AP2B1;SCAMP1;ARFGAP3;SCAMP3;SOD1;GALC;RER1;RAB14;TMX1;VPS45;ERGIC3;SEC22B;PAM;RAB5A;VAMP3
Androgen Response	37/100	9.49323110031732e-05	0.000395551295846555	0	0	2.29845189104448	21.2890576815167	SLC26A2;TNFAIP8;B4GALT1;INSIG1;SRF;STK39;GNAI3;IQGAP2;NDRG1;MYL12A;UBE2J1;CAMKK2;LMAN1;ZMIZ1;PGM3;AKT1;PMEPA1;DNAJB9;PTK2B;RRP12;B2M;FADS1;ABCC4;GUCY1A1;TSC22D1;XRCC5;ACTN1;SORD;ACSL3;PA2G4;INPP4B;SPCS3;APPBP2;VAPA;CENPN;SGK1;FKBP5
Oxidative Phosphorylation	62/200	0.000260866588958337	0.00100333303445514	0	0	1.76082455666577	14.5294463556554	ACADVL;MTRR;ACAA2;COX4I1;ETFB;MRPL34;COX6A1;MRPL35;TOMM22;CASP7;OPA1;UQCRFS1;PMPCA;ACADM;IDH3A;BCKDHA;PDHX;PHYH;GPX4;ECH1;SDHC;SDHA;AFG3L2;HADHA;OXA1L;COX7A2L;BDH2;VDAC1;UQCRC2;SLC25A12;DLD;FXN;ISCU;FH;RETSAT;COX15;MGST3;NDUFB2;DLST;PDHB;COX5A;ACAT1;TIMM50;LDHA;ATP5F1A;ATP5F1B;GRPEL1;ATP6V1H;COX11;ATP6V1D;NDUFA9;NQO2;NDUFA7;IDH2;GOT2;ACADSB;ATP5F1D;LRPPRC;GLUD1;SUCLA2;OGDH;BAX
Unfolded Protein Response	38/113	0.000710120081275314	0.00253614314741184	0	0	1.98186877418293	14.3687001736103	EIF4A2;ERO1A;FKBP14;GOSR2;EIF4A3;IFIT1;HSP90B1;TATDN2;EXOSC10;KHSRP;EXOSC9;SSR1;DNAJB9;CCL2;BANF1;IARS1;EXOSC2;EIF4E;SEC11A;EXOSC1;SEC31A;PAIP1;NOP56;TTC37;NPM1;SLC30A5;EDEM1;WIPI1;EIF2S1;YWHAZ;CNOT4;SLC7A5;SPCS3;TUBB2A;NHP2;GEMIN4;DCP2;EXOC2
IL-6/JAK/STAT3 Signaling	30/87	0.00157930412663243	0.00526434708877477	0	0	2.05700348974482	13.2692583662703	CSF1;TNF;PIK3R5;MAP3K8;CD36;BAK1;IL15RA;PTPN1;JUN;IL4R;TNFRSF12A;ITGA4;STAT1;IL10RB;IFNGR2;STAT3;PTPN11;TYK2;TNFRSF1B;IL17RB;IL7;IRF1;IL2RA;GRB2;LTB;LTBR;STAM2;CD44;IL18R1;IFNAR1
Fatty Acid Metabolism	48/158	0.00193991373574791	0.00606223042421223	0	0	1.70731729275923	10.6623873252655	GCDH;ACADVL;FH;ACAA2;RETSAT;ECI2;RAP1GDS1;HSD17B4;DLST;UBE2L6;PDHB;BPHL;ALAD;IL4I1;LDHA;MCEE;AUH;UROD;NTHL1;PCBD1;D2HGDH;MLYCD;ACADM;CD36;HADH;HIBCH;CBR3;CBR1;ACOT8;ADSL;ACSL1;UROS;ECH1;EPHX1;BCKDHB;ACSL5;SDHC;SDHA;PRDX6;UGDH;SUCLA2;GPD2;OSTC;APEX1;ACOT2;PPARA;ALDOA;DLD
UV Response Dn	44/144	0.00257951516206355	0.0075868093001869	0	0	1.72093000247341	10.2570075271428	NOTCH2;INSIG1;CELF2;FHL2;MRPS31;PTPRM;PIK3CD;PRDM2;SRI;NR3C1;TFPI;ATXN1;RXRA;GRK5;ZMIZ1;SLC22A18;AKT3;TOGARAM1;LDLR;MAP2K5;DMAC2L;ABCC1;SMAD3;WDR37;ANXA2;SFMBT1;BCKDHB;DYRK1A;ATP2B4;PRKCA;SYNJ2;NFKB1;RUNX1;TGFBR2;INPP4B;DLG1;ADORA2B;MAP1B;BHLHE40;RASA2;AGGF1;PPARG;CDK13;BMPR1A
Adipogenesis	56/200	0.00625813596884608	0.0173837110245725	0	0	1.52130709225723	7.71891883827633	MTCH2;ACAA2;GHITM;ETFB;COX6A1;GPHN;SCP2;ENPP2;CD36;ACADM;HADH;HIBCH;IDH3A;BCKDHA;PHYH;GPX4;APLP2;ECH1;SDHC;PPM1B;TST;GPD2;CAT;CMPK1;PPARG;PLIN2;CD302;ALDOA;TKT;DLD;SLC66A3;CD151;PFKFB3;RETSAT;MGST3;AK2;ABCB8;AGPAT3;BCL2L13;GRPEL1;UCP2;UBC;G3BP2;DNAJB9;MAP4K3;PTCD3;SQOR;RMDN3;DNAJC15;SOD1;DHRS7;REEP5;NMT1;PDCD4;PEMT;ESYT1
Bile Acid Metabolism	34/112	0.00825345231835743	0.0217196113640985	0	0	1.70304364604883	8.16971104227574	PECR;SLC23A2;ABCD2;RETSAT;HSD17B4;PEX26;NR3C2;PRDX5;ATXN1;RXRA;SCP2;SLC22A18;LONP2;HACL1;MLYCD;FADS1;PEX16;GSTK1;PHYH;ACSL1;IDH2;ACSL5;PEX1;SOD1;GNPAT;SULT1B1;PEX7;NPC1;SOAT2;PEX6;PXMP2;CAT;GCLM;OPTN
PI3K/AKT/mTOR  Signaling	32/105	0.00956375102633052	0.0233890304260408	0	0	1.71234565815921	7.96202248147916	CAB39;YWHAB;SLC2A1;ITPR2;HSP90B1;RPTOR;MAPK9;MAPK8;TBK1;MKNK1;RPS6KA1;MKNK2;AKT1;THEM4;RAC1;EIF4E;AP2M1;NCK1;SMAD2;ACTR3;ACTR2;PLA2G12A;PRKCB;TSC2;PTPN11;TIAM1;RIT1;CDK4;CSNK2B;CDK1;TRIB3;GRB2
Inflammatory Response	55/200	0.00982339277893713	0.0233890304260408	0	0	1.48337438423645	6.85762304504514	RTP4;BTG2;CSF1;CD82;ICAM1;BEST1;ADGRE1;NAMPT;TNFSF10;PDE4B;CCR7;IL15RA;IL4R;RIPK2;IFNGR2;SLC11A2;PLAUR;TNFRSF1B;TAPBP;TLR1;ADORA2B;IRF1;CD48;LCP2;IFNAR1;PTGER2;GNAI3;SRI;MEFV;HIF1A;RASGRP1;PIK3R5;GNA15;IRAK2;CCL5;NLRP3;CCL2;LDLR;CD55;KCNJ2;LYN;CCL24;GCH1;TNFSF15;SLC31A1;IL10RA;NMI;NFKB1;DCBLD2;PTPRE;ABI1;IL2RB;CD69;IL7R;IL18R1
Apoptosis	45/161	0.0135793755360931	0.0308622171274843	0	0	1.51611740517668	6.51809671197084	IFITM3;APP;BTG2;RETSAT;DIABLO;SATB1;LEF1;NEDD9;BCL10;TNF;PPP3R1;CASP7;GNA15;CCND2;BCL2L11;CASP8;CASP6;CASP3;LMNA;TNFSF10;TSPO;CASP2;DNM1L;SPTAN1;BNIP3L;JUN;DFFA;ANXA1;TNFRSF12A;GPX4;GCH1;CFLAR;PTK2;CDC25B;SOD1;ISG20;DNAJA1;CYLD;IRF1;PDCD4;BAX;CTNNB1;CD69;CD44;DAP3
DNA Repair	42/150	0.0161504694079155	0.035109716104164	0	0	1.51950281554731	6.26917408295035	CDA;GTF2A2;TSG101;PCNA;CANT1;GMPR2;DCTN4;XPC;AAAS;TYMS;NT5C;SDCBP;PNP;POLR2A;GUK1;TAF1C;POLR2D;PDE4B;POLR2E;POLR2J;POLH;SF3A3;RFC4;GPX4;RPA2;NME4;GTF2H1;SSRP1;GTF2F1;SMAD5;TARBP2;NME1;APRT;NT5C3A;DDB1;RRM2B;ERCC3;DAD1;POLR1D;SRSF6;EIF1B;VPS28
UV Response Up	43/158	0.0242892488029593	0.0506026016728318	0	0	1.46070184492324	5.43048259937665	BTG2;ABCB1;TFRC;AMD1;DDX21;ARRB2;AQP3;RASGRP1;HSPA13;ICAM1;STIP1;PPP1R2;BCL2L11;GRPEL1;UROD;CASP3;BSG;BAK1;YKT6;KCNH2;LYN;CYB5B;STARD3;KLHDC3;RFC4;GCH1;PARP2;EPHX1;RAB27A;GGH;CDC5L;HLA-F;MRPL23;DNAJA1;CDC34;NAT1;TST;IRF1;AGO2;PPIF;TMBIM6;FKBP4;ALDOA
Pperoxisome	30/104	0.0255163875990011	0.0510327751980021	0	0	1.58274986842894	5.80621403590689	SLC23A2;ABCD2;ABCB1;RETSAT;MVP;ECI2;HSD17B4;BCL10;CLN8;PRDX5;ATXN1;SCP2;NUDT19;LONP2;TSPO;MLYCD;FADS1;GSTK1;ACOT8;ACSL1;ECH1;IDH2;ACSL5;SOD1;GNPAT;MSH2;ERCC3;PEX6;CAT;PABPC1
TNF-alpha Signaling via NF-kB	52/200	0.0331634776761231	0.063775918607929	0	0	1.37275193409022	4.67601325747001	BTG2;TNFAIP8;CD83;B4GALT1;CSF1;PLEK;SLC2A3;TNF;SLC2A6;ICAM1;PANX1;ZFP36;KYNU;ZC3H12A;NAMPT;PDE4B;PMEPA1;MAP3K8;DENND5A;KLF10;IL15RA;DUSP5;TSC22D1;RIPK2;IFNGR2;PLAUR;TUBB2A;IRF1;SGK1;CD44;PPP1R15A;PFKFB3;BCL2A1;DRAM1;CCL5;CCL2;LDLR;EGR1;JUN;SMAD3;GCH1;CFLAR;NFKB1;KLF2;EIF1;EHD1;PTPRE;BHLHE40;BCL3;CD69;IL7R;NFE2L2
TGF-beta Signaling	17/54	0.0371652964970927	0.0688246231427642	0	0	1.79223055979813	5.90070376904979	KLF10;PPP1R15A;BMPR2;SMAD3;SMURF2;SMURF1;IFNGR2;TGFBR1;NCOR2;FKBP1A;CDK9;RAB31;APC;PMEPA1;CTNNB1;SPTBN1;BMPR1A
Reactive Oxygen Species Pathway	15/49	0.0605757579682295	0.108170996371838	0	0	1.72039321622559	4.82374258252968	NQO1;ABCC1;GPX4;LSP1;TXN;PRDX6;SOD1;PDLIM1;PTPA;SBNO2;CAT;MBP;GCLM;PFKP;FTL
heme Metabolism	50/200	0.0666379070899022	0.114892943258452	0	0	1.30154405086285	3.52520822766701	BTG2;TFRC;PIGQ;SLC2A1;NR3C1;AQP3;NUDT4;CCDC28A;ALAD;HEBP1;UROD;RNF19A;BSG;CIR1;FBXO7;CTSB;CAST;BNIP3L;CROCCP2;SLC11A2;ACSL6;TENT5C;HMBS;CAT;HAGH;OPTN;SIDT2;MARCHF2;USP15;FECH;MGST3;SDCBP;SEC14L1;UCP2;MXI1;DCAF10;MARK3;ATP6V0A1;RBM38;UROS;UBAC1;RCL1;ARL2BP;MKRN1;HDGF;YPEL5;GCLM;LRP10;TMEM9B;TNRC6B
Notch Signaling	10/32	0.100663540265966	0.167772567109943	0	0	1.77169041407452	4.0677508883817	NOTCH2;TCF7L2;MAML2;CUL1;ARRB1;DTX2;ST3GAL6;PRKCA;SKP1;PPARD
Complement	48/200	0.122366226199125	0.19736488096633	0	0	1.23227479443844	2.58868510293584	FCN1;CDA;USP14;USP15;ITGAM;USP16;CPQ;PLEK;GNAI3;GATA3;PLA2G7;RASGRP1;PIK3R5;DOCK10;CASP7;PPP4C;CASP10;KYNU;CASP3;SPOCK2;CCL5;CTSH;LTA4H;CD36;JAK2;SH2B3;CTSC;CD55;CTSB;LYN;DUSP5;USP8;APOBEC3F;ERAP2;PLAUR;PSMB9;EHD1;GZMK;PLSCR1;KIF2A;GPD2;IRF1;IRF2;GRB2;LCP2;L3MBTL4;C1QC;DGKH
Glycolysis	47/200	0.160366735657473	0.241194650119579	0	0	1.19834336374814	2.1933182584259	ERO1A;B4GALT1;CHPF;XYLT2;ENO1;TXN;ARPP19;HS2ST1;GYS1;LDHA;DPYSL4;CASP6;MXI1;PGM2;ME2;LHPP;TPI1;RARS1;SLC35A3;B3GAT3;PGAM1;GOT2;ECD;COG2;SDHC;SOD1;EXT1;ISG20;EXT2;VCAN;GALE;GNPDA1;KIF2A;PSMC4;ADORA2B;CDK1;RBCK1;ALDOA;FKBP4;PAM;DLD;PPIA;CD44;GALK2;B4GALT4;PFKP;GNE
p53 Pathway	47/200	0.160366735657473	0.241194650119579	0	0	1.19834336374814	2.1933182584259	CYFIP2;RB1;PPP1R15A;APP;BTG2;PCNA;SLC35D1;RETSAT;CD82;PVT1;RPS27L;ABAT;XPC;SLC3A2;IFI30;TM7SF3;RCHY1;NDRG1;RRP8;PITPNC1;RXRA;CCND2;DRAM1;GM2A;PERP;MKNK2;BAK1;RALGDS;POLH;JUN;TSC22D1;PRMT2;CDKN2A;VDR;EPHX1;WWP1;TPD52L1;DEF6;PTPRE;RAD51C;TCN2;MAPKAPK3;SP1;PLXNB2;BAX;TRIB3;ISCU
Cholesterol Homeostasis	19/74	0.164012362081313	0.241194650119579	0	0	1.34666130329847	2.43451245097564	NIBAN1;ERRFI1;TNFRSF12A;ECH1;PLAUR;ANTXR2;LSS;SREBF2;ACTG1;PLSCR1;ATXN2;ETHE1;STX5;CTNNB1;TRIB3;PPARG;LDLR;CPEB2;FDFT1
Apical Surface	12/44	0.172406031618632	0.246294330883761	0	0	1.46144171779141	2.56907268529649	LYN;APP;B4GALT1;CRYBG1;CROCC;IL2RB;PLAUR;AKAP7;ADAM10;GATA3;DCBLD2;SULF2
Hypoxia	46/200	0.205597523089048	0.277834490660876	0	0	1.16486853903335	1.8426295839715	ERO1A;PPP1R15A;ERRFI1;TES;LXN;PFKFB3;SLC2A1;SLC2A3;ENO1;NR3C1;ETS1;NDRG1;HK1;PLAC8;GYS1;LDHA;PRDX5;ZFP36;DPYSL4;CASP6;MXI1;PGM2;VHL;BNIP3L;JUN;TPI1;MAP3K1;ANXA2;SIAH2;CAVIN3;PLAUR;PRKCA;KLHL24;EXT1;TPST2;ISG20;SLC6A6;ILVBL;ADORA2B;BHLHE40;BCL2;PLIN2;ALDOA;PAM;GAPDH;PFKP
Xenobiotic Metabolism	46/200	0.205597523089048	0.277834490660876	0	0	1.16486853903335	1.8426295839715	CYFIP2;CDA;ABCD2;AHCY;SLC35D1;RETSAT;SHMT2;KARS1;SLC35B1;ABHD6;ARPP19;BPHL;CNDP2;SERTAD1;CASP6;KYNU;LONP1;ASL;HACL1;ACP2;CD36;MARCHF6;MCCC2;GSTM4;CBR1;NQO1;GCH1;ENTPD5;ECH1;EPHX1;AKR1C2;AP4B1;SLC6A6;UGDH;DHRS7;MTHFD1;NPC1;CAT;NMT1;PEMT;IRF8;TMBIM6;ACOX3;BCAT1;GART;PPARD
Wnt-beta Catenin Signaling	11/42	0.226062695800246	0.29745091552664	0	0	1.3826173668049	2.05587308132445	NCOR2;HDAC2;CCND2;LEF1;TCF7;CUL1;DVL2;NUMB;CTNNB1;SKP2;PPARD
Estrogen Response Early	45/200	0.2579325932862	0.330682811905385	0	0	1.13184147100605	1.53370970198482	FCMR;SLC26A2;B4GALT1;CANT1;MINDY1;MAST4;ARL3;FHL2;SLC2A1;ABAT;NADSYN1;AQP3;RASGRP1;AKAP1;UGCG;INPP5F;RPS6KA2;ALDH3B1;BAG1;LRIG1;FLNB;RRP12;JAK2;FDFT1;KLF10;KDM4B;SLC37A1;SIAH2;ITPK1;GAB2;TPD52L1;CBFA2T3;IL17RB;NCOR2;TIAM1;SLC7A5;ELF1;RAB31;BHLHE40;PPIF;BCL2;CHPT1;FKBP4;CD44;FKBP5
KRAS Signaling Up	43/200	0.381026394407892	0.476282993009864	0	0	1.06709633521707	1.02962698633952	ERO1A;PPP1R15A;ABCB1;SATB1;ITGB2;USP12;IKZF1;PRDM1;TFPI;ETS1;HDAC9;CCND2;PLEK2;CD37;KCNN4;CBR4;PRELID3B;ST6GAL1;RABGAP1L;GUCY1A1;MAP3K1;CDADC1;PTCD2;IL10RA;ATG10;LAPTM5;PLAUR;TNFRSF1B;WDR33;DCBLD2;NIN;DNMBP;HKDC1;PECAM1;CCSER2;IRF8;STRN;ADAM8;LCP1;AVL9;IL7R;DOCK2;SDCCAG8
Apical Junction	41/200	0.519200966253413	0.633171910065138	0	0	1.00404157223378	0.658113358674549	CD86;ITGB1;B4GALT1;INSIG1;CTNND1;ACTB;ICAM1;MYL12B;ACTG1;TIAL1;CNN2;EPB41L2;AKT3;TSPAN4;CTNNA1;SYMPK;LDLRAP1;HADH;CAP1;KCNH2;FYB1;SYK;ACTN1;PBX2;ACTN4;MPP5;GTF2F1;PTK2;MAPK13;CDK8;DLG1;VCAN;ARPC2;EXOC4;FSCN1;NF1;PECAM1;EVL;NECTIN2;SKAP2;CRB3
Estrogen Response Late	40/200	0.589088360853516	0.701295667682758	0	0	0.973128243143069	0.514959116364488	SLC26A2;ARL3;ETFB;SLC2A8;ZFP36;RPS6KA2;PERP;ALDH3B1;BAG1;FLNB;JAK2;TPSAB1;FDFT1;JAK1;SIAH2;ITPK1;IDH2;SORD;ATP2B4;TPD52L1;IL17RB;MAPK13;NCOR2;ISG20;TIAM1;SLC7A5;UGDH;GALE;RAB31;RABEP1;TST;PPIF;BCL2;PDCD4;CHPT1;SGK1;FKBP4;CD44;LLGL2;FKBP5
Angiogenesis	5/36	0.885787736934025	0.999993881010199	0	0	0.62753868280887	0.0761065934790345	LRPAP1;APP;VCAN;CCND2;PTK2
Pancreas Beta Cells	5/40	0.933094876391025	0.999993881010199	0	0	0.555679988801008	0.0384799466418272	VDR;AKT3;ELP4;SRP14;SEC11A
Myogenesis	32/200	0.954034428381436	0.999993881010199	0	0	0.739592507779931	0.0348019098456084	EIF4A2;RB1;ITGB1;APP;FLII;LSP1;MYOM2;SYNGR2;BAG1;CD36;SPTAN1;SH3BGR;PDLIM7;MEF2A;KCNH2;GABARAPL2;NQO1;ACSL1;TPM3;DAPK2;IFRD1;TSC2;TPD52L1;SIRT2;RIT1;PTP4A3;MYO1C;COL6A2;FKBP1B;BHLHE40;PICK1;PLXNB2
Hedgehog Signaling	4/36	0.954062520051448	0.999993881010199	0	0	0.486192750428606	0.0228637367636287	TLE1;DPYSL2;NF1;PML
Spermatogenesis	20/135	0.962622257893666	0.999993881010199	0	0	0.675554035128981	0.0257346903213183	SLC12A2;RFC4;CLPB;PARP2;STRBP;BRAF;SEPTIN4;SPATA6;SIRT1;PIAS2;CHFR;PGS1;COIL;MLLT10;IFT88;CDK1;RAD17;PSMG1;STAM2;BUB1
KRAS Signaling Dn	22/200	0.999866180959946	0.999993881010199	0	0	0.478419503296157	6.4025922713378e-05	BTG2;RSAD2;DTNB;SPHK2;MX1;ENTPD7;MTHFR;CDKAL1;MEFV;THNSL2;TENT5C;SLC5A5;EDAR;TCL1A;MFSD6;FGGY;STAG3;MSH5;SIDT1;ASB7;CPEB3;SGK1
Coagulation	12/138	0.999943905106567	0.999993881010199	0	0	0.368962898042653	2.06975149643298e-05	ARF4;ANXA1;WDR1;CPQ;PLEK;PECAM1;CTSH;LTA4H;RAC1;ISCU;SIRT2;CTSB
Epithelial Mesenchymal Transition	17/200	0.999993881010199	0.999993881010199	0	0	0.359031162309851	2.19691474177838e-06	IL32;NOTCH2;ITGB1;JUN;TNFRSF12A;TPM4;PLAUR;CAPG;GLIPR1;VCAN;BASP1;COL6A2;PMEPA1;VIM;COLGALT1;CD44;PFN2
